idx	x	y	z	shell	standoff	V_R_Eh	V_TS_Eh	dv_Eh	dv_kcal_per_e
631	62.1258	27.8749	48.4306	5.0	4.997	-0.115289945	-0.112139931	0.003150014	1.9767
632	65.6454	33.8791	52.7098	3.0	2.997	-0.163654963	-0.160351850	0.003303113	2.0727
633	58.5849	38.4802	50.1325	4.0	3.996	-0.136221927	-0.136111075	0.000110852	0.0696
634	61.7133	30.5057	60.1822	3.0	2.995	-0.160726687	-0.164080454	-0.003353767	-2.1045
635	50.4584	34.4310	53.9065	4.0	4.001	-0.112361844	-0.113227049	-0.000865205	-0.5429
636	60.6919	39.4689	59.7148	3.0	2.996	-0.158891178	-0.160112649	-0.001221470	-0.7665
637	50.3687	36.4996	57.4343	5.0	4.997	-0.113796771	-0.114797359	-0.001000588	-0.6279
638	60.3074	32.0346	62.7388	4.0	3.997	-0.133568976	-0.137026374	-0.003457398	-2.1696
639	52.2055	39.2801	60.0449	5.0	4.996	-0.114361749	-0.115301032	-0.000939283	-0.5894
640	63.6220	36.7526	53.6410	3.0	2.998	-0.174445925	-0.174038131	0.000407794	0.2559
641	65.5000	37.2548	56.5413	4.0	3.997	-0.142548471	-0.142805498	-0.000257028	-0.1613
642	52.9234	37.8700	50.3820	5.0	4.997	-0.111641765	-0.112050297	-0.000408532	-0.2564
643	63.3655	37.5836	59.3600	3.0	2.997	-0.153020003	-0.154795444	-0.001775441	-1.1141
644	58.9687	38.8109	62.8288	5.0	4.998	-0.125883087	-0.127327837	-0.001444750	-0.9066
645	58.3821	33.5144	49.1240	3.0	3.018	-0.150713446	-0.148402321	0.002311125	1.4503
646	64.7290	39.2207	59.6597	5.0	4.996	-0.121220570	-0.122071933	-0.000851363	-0.5342
647	52.0117	35.5073	51.4262	4.0	3.997	-0.118248263	-0.119017538	-0.000769276	-0.4827
648	56.1974	40.4070	51.5026	5.0	4.998	-0.125723916	-0.126151590	-0.000427674	-0.2684
649	65.0444	36.4301	52.7001	4.0	3.999	-0.149425626	-0.148256429	0.001169197	0.7337
650	63.3061	28.9819	50.6074	3.0	2.998	-0.150819742	-0.144689940	0.006129802	3.8465
651	60.9034	38.9806	51.7437	4.0	3.997	-0.149388661	-0.149429919	-0.000041259	-0.0259
652	63.4295	34.6917	48.8605	4.0	3.996	-0.135585171	-0.133129136	0.002456036	1.5412
653	57.9611	32.8231	64.3257	5.0	4.999	-0.115060572	-0.117799142	-0.002738570	-1.7185
654	64.0211	40.2747	54.4998	5.0	4.998	-0.128791198	-0.129022203	-0.000231005	-0.1450
655	60.3042	27.1056	57.1456	3.0	2.997	-0.146412264	-0.146286479	0.000125785	0.0789
656	49.2887	29.8962	55.1640	5.0	4.998	-0.091224966	-0.091804945	-0.000579979	-0.3639
657	65.3810	33.3568	59.5198	4.0	4.027	-0.143723794	-0.144394514	-0.000670720	-0.4209
658	58.2375	41.5360	53.7731	4.0	3.999	-0.138205870	-0.138703650	-0.000497780	-0.3124
659	54.2889	31.6942	49.0569	4.0	3.997	-0.118257165	-0.117748633	0.000508531	0.3191
660	66.0472	27.7994	58.5557	5.0	4.997	-0.116479909	-0.115780021	0.000699889	0.4392
661	64.7576	38.4247	60.5514	5.0	4.997	-0.120322695	-0.121285350	-0.000962654	-0.6041
662	61.9263	34.3466	47.2440	5.0	4.998	-0.120524313	-0.118499497	0.002024816	1.2706
663	51.9635	37.4485	59.0357	4.0	3.997	-0.128220639	-0.129399335	-0.001178695	-0.7396
664	53.1536	35.8834	52.5795	3.0	3.000	-0.141412384	-0.142778998	-0.001366614	-0.8576
665	56.3808	39.4255	49.5824	5.0	4.998	-0.116471494	-0.116561565	-0.000090072	-0.0565
666	65.9650	38.5786	57.1778	5.0	4.998	-0.124303734	-0.124656384	-0.000352651	-0.2213
667	55.8062	34.2062	61.6011	3.0	2.996	-0.153093625	-0.157835573	-0.004741948	-2.9756
668	52.0350	34.6378	59.4357	4.0	3.997	-0.129582827	-0.131388138	-0.001805311	-1.1328
669	49.6145	30.1478	57.2893	5.0	4.998	-0.093355758	-0.094143473	-0.000787715	-0.4943
670	55.8416	31.2390	50.0178	3.0	2.998	-0.142601996	-0.141105207	0.001496789	0.9392
671	63.4128	33.3645	60.5051	3.0	2.997	-0.155421283	-0.157655111	-0.002233828	-1.4017
672	52.6327	33.2537	58.3807	3.0	2.995	-0.138350364	-0.140287299	-0.001936935	-1.2154
673	65.7467	31.5911	51.7840	3.0	2.998	-0.155777158	-0.150644474	0.005132684	3.2208
674	64.2734	40.4741	56.3421	5.0	4.998	-0.126198090	-0.126680876	-0.000482786	-0.3030
675	66.6442	36.1226	54.5116	5.0	5.000	-0.135846165	-0.134940960	0.000905205	0.5680
676	60.6266	35.2611	61.7975	3.0	2.999	-0.156535676	-0.159604892	-0.003069216	-1.9260
677	55.5623	28.7721	59.4740	3.0	2.994	-0.124991690	-0.127763428	-0.002771738	-1.7393
678	66.5375	29.6943	57.4972	4.0	3.997	-0.133260761	-0.131920526	0.001340235	0.8410
679	64.9513	29.1117	57.4522	3.0	2.995	-0.152681650	-0.151162698	0.001518952	0.9532
680	57.9512	41.3691	51.9794	5.0	4.996	-0.125249428	-0.125591966	-0.000342538	-0.2149
681	61.6565	32.1322	46.8370	5.0	4.997	-0.117307274	-0.114763867	0.002543407	1.5960
682	51.8534	28.3646	56.5701	4.0	3.997	-0.101739513	-0.102657787	-0.000918274	-0.5762
683	67.4292	29.2346	57.6719	5.0	4.998	-0.117545517	-0.116456245	0.001089273	0.6835
684	60.2752	35.9197	62.6937	4.0	3.997	-0.139776965	-0.142271307	-0.002494341	-1.5652
685	56.2665	40.7619	59.5124	4.0	4.015	-0.140768668	-0.141443101	-0.000674433	-0.4232
686	49.9896	33.4300	55.3942	4.0	3.999	-0.107612794	-0.108369746	-0.000756952	-0.4750
687	60.5221	27.3739	54.8611	3.0	3.021	-0.162326399	-0.159690090	0.002636309	1.6543
688	60.5229	29.5866	49.7463	3.0	2.996	-0.153840213	-0.148414949	0.005425265	3.4044
689	59.6661	34.4049	63.1760	4.0	3.997	-0.134691124	-0.137783134	-0.003092009	-1.9403
690	61.9221	39.3196	50.6925	5.0	4.996	-0.128997557	-0.128707580	0.000289977	0.1820
691	56.2798	27.3672	52.1944	4.0	3.996	-0.126660764	-0.125623682	0.001037082	0.6508
692	51.4477	35.9812	53.3229	4.0	3.996	-0.122150721	-0.123184397	-0.001033676	-0.6486
693	57.1142	41.1410	61.1505	5.0	4.997	-0.122499228	-0.123333235	-0.000834007	-0.5233
694	51.5201	32.2613	58.9317	4.0	3.996	-0.115221718	-0.116745594	-0.001523876	-0.9562
695	55.2054	41.0561	56.2018	4.0	3.997	-0.141705004	-0.142318783	-0.000613779	-0.3852
696	54.3277	41.0171	53.9252	5.0	4.999	-0.124971453	-0.125604558	-0.000633105	-0.3973
697	59.9990	41.7688	58.7098	4.0	3.999	-0.133998271	-0.134652700	-0.000654429	-0.4107
698	61.9016	32.5126	63.3909	5.0	5.001	-0.121500863	-0.123733278	-0.002232415	-1.4009
699	66.8488	35.4975	57.9828	5.0	4.997	-0.129361551	-0.129381290	-0.000019739	-0.0124
700	66.7201	31.9098	59.8574	5.0	4.998	-0.122214575	-0.122285493	-0.000070918	-0.0445
701	64.4051	32.5541	48.6595	4.0	3.996	-0.130448544	-0.126997652	0.003450892	2.1655
702	65.9602	33.7835	48.8656	5.0	4.997	-0.117496473	-0.115137838	0.002358635	1.4801
703	61.8071	27.0219	49.2851	5.0	4.997	-0.116457909	-0.113347359	0.003110550	1.9519
704	64.0905	27.6810	58.5471	4.0	3.995	-0.131999023	-0.131560551	0.000438472	0.2751
705	64.8738	35.2221	53.9854	3.0	2.997	-0.175421986	-0.173819726	0.001602260	1.0054
706	59.2988	26.9684	56.9562	3.0	2.996	-0.141487523	-0.141612848	-0.000125326	-0.0786
707	62.6964	42.0173	57.4172	5.0	4.997	-0.120294727	-0.120859309	-0.000564582	-0.3543
708	54.3153	26.7465	51.5942	5.0	4.998	-0.104755773	-0.104434182	0.000321591	0.2018
709	63.9293	38.7931	52.3938	5.0	4.999	-0.135166234	-0.134861608	0.000304626	0.1912
710	67.1977	35.0201	57.1680	5.0	4.997	-0.130318594	-0.129914595	0.000403999	0.2535
711	59.1150	25.1157	57.8919	5.0	4.998	-0.111721429	-0.111955399	-0.000233970	-0.1468
712	50.9113	35.1325	59.6223	5.0	4.998	-0.113896167	-0.115253269	-0.001357103	-0.8516
713	61.8355	26.2803	56.5720	4.0	3.999	-0.134745641	-0.133626501	0.001119140	0.7023
714	66.0608	29.1340	52.2733	4.0	3.996	-0.135716773	-0.131601912	0.004114861	2.5821
715	58.2506	31.2875	61.6934	3.0	2.998	-0.144820439	-0.150332914	-0.005512476	-3.4591
716	64.0201	26.3370	58.4973	5.0	4.996	-0.116737391	-0.116258855	0.000478536	0.3003
717	62.6326	30.0438	47.2680	5.0	4.997	-0.114632783	-0.111639475	0.002993308	1.8783
718	60.9369	39.9477	51.1731	5.0	5.020	-0.131266878	-0.131242504	0.000024374	0.0153
719	68.2984	31.7935	55.3445	5.0	4.997	-0.122756893	-0.121027742	0.001729151	1.0851
720	54.4420	38.0094	62.6710	5.0	4.997	-0.117931061	-0.119401329	-0.001470268	-0.9226
721	50.9873	29.3609	56.6904	4.0	3.996	-0.100349304	-0.101187435	-0.000838131	-0.5259
722	62.8376	37.0897	48.8175	5.0	4.998	-0.123596087	-0.122439498	0.001156589	0.7258
723	64.8253	27.4022	59.4024	5.0	4.998	-0.116893860	-0.116688035	0.000205825	0.1292
724	56.9010	35.6105	63.9451	5.0	4.996	-0.120579710	-0.122960541	-0.002380831	-1.4940
725	63.9454	39.3502	56.9351	4.0	3.998	-0.141735167	-0.142550162	-0.000814995	-0.5114
726	64.1085	27.6695	60.1432	5.0	4.996	-0.118001204	-0.118259699	-0.000258495	-0.1622
727	67.3276	35.1228	53.2565	5.0	4.998	-0.128795996	-0.127253682	0.001542315	0.9678
728	61.6326	33.1924	47.9447	4.0	3.997	-0.134142983	-0.131211933	0.002931050	1.8393
729	55.7037	38.6020	50.4692	4.0	3.995	-0.127995237	-0.128298774	-0.000303537	-0.1905
730	67.0277	33.9929	50.3838	5.0	4.997	-0.119805234	-0.117580888	0.002224346	1.3958
731	63.2195	38.2601	58.6225	3.0	2.995	-0.155811711	-0.157458335	-0.001646624	-1.0333
732	54.2053	34.2699	50.2131	3.0	2.994	-0.133021108	-0.133119173	-0.000098065	-0.0615
733	54.7888	35.6039	63.1906	5.0	4.997	-0.120461256	-0.122720375	-0.002259119	-1.4176
734	58.0005	29.8170	48.3596	5.0	5.015	-0.124889745	-0.122480323	0.002409422	1.5119
735	53.5475	40.2688	53.5237	5.0	4.996	-0.123484891	-0.124179088	-0.000694197	-0.4356
736	51.5942	34.4761	55.8533	3.0	2.996	-0.131580654	-0.132629824	-0.001049170	-0.6584
737	60.7493	27.9231	60.2510	4.0	3.996	-0.130550634	-0.132301820	-0.001751187	-1.0989
738	68.1102	32.9552	54.5996	5.0	4.997	-0.126181316	-0.124380752	0.001800564	1.1299
739	56.1866	41.6256	57.2392	4.0	3.997	-0.138989814	-0.139506708	-0.000516893	-0.3244
740	59.2640	33.1873	63.2839	4.0	3.997	-0.131120910	-0.134557233	-0.003436323	-2.1563
741	58.9373	35.6201	49.3601	3.0	2.995	-0.147383204	-0.146128990	0.001254213	0.7870
742	51.7724	30.3264	53.1850	3.0	2.994	-0.111676429	-0.112493819	-0.000817390	-0.5129
743	61.1019	28.4037	50.8084	3.0	2.994	-0.154287277	-0.148615663	0.005671614	3.5590
744	58.4507	35.4730	47.2090	5.0	5.000	-0.116953497	-0.115853352	0.001100145	0.6904
745	52.8771	28.7337	54.1278	3.0	2.996	-0.113380907	-0.114308986	-0.000928079	-0.5824
746	56.8119	27.6793	61.4869	5.0	4.997	-0.109355463	-0.111461546	-0.002106083	-1.3216
747	63.8114	37.2982	62.0368	5.0	4.998	-0.121147635	-0.122430196	-0.001282561	-0.8048
748	53.3805	28.8702	60.9689	5.0	4.996	-0.103139377	-0.105003727	-0.001864350	-1.1699
749	57.4058	26.7945	53.2540	4.0	3.997	-0.131081117	-0.129827846	0.001253271	0.7864
750	55.7442	39.9990	60.4762	4.0	3.997	-0.137605917	-0.138513275	-0.000907358	-0.5694
751	63.5823	31.5671	62.4919	5.0	4.997	-0.121303534	-0.122893032	-0.001589498	-0.9974
752	64.0922	40.5334	57.7653	5.0	4.999	-0.124569768	-0.125235513	-0.000665745	-0.4178
753	61.4233	34.5748	63.7751	5.0	4.997	-0.121008584	-0.123112949	-0.002104365	-1.3205
754	65.4613	34.8576	48.9328	5.0	4.997	-0.119533021	-0.117484427	0.002048594	1.2855
755	58.2364	41.1146	59.9913	4.0	3.997	-0.136663298	-0.137393376	-0.000730077	-0.4581
756	61.9798	36.9635	63.1011	5.0	4.997	-0.122432978	-0.124048537	-0.001615558	-1.0138
757	58.6407	35.5468	64.1180	5.0	4.998	-0.120949428	-0.123269046	-0.002319618	-1.4556
758	64.2047	36.8292	54.8715	3.0	3.003	-0.169412125	-0.169326745	0.000085380	0.0536
759	65.1503	33.2068	61.5936	5.0	4.997	-0.122981870	-0.124051219	-0.001069348	-0.6710
760	62.8928	32.5798	63.0812	5.0	4.997	-0.120993898	-0.122881531	-0.001887633	-1.1845
761	57.0737	32.9861	48.1149	4.0	3.997	-0.127788365	-0.126208586	0.001579779	0.9913
762	63.2337	36.5056	50.2906	4.0	4.014	-0.143641358	-0.142277692	0.001363666	0.8557
763	52.5439	28.0023	53.2769	4.0	3.999	-0.105160162	-0.105673262	-0.000513100	-0.3220
764	55.0764	28.3081	61.5980	5.0	4.997	-0.105673195	-0.107776831	-0.002103635	-1.3201
765	63.6814	40.1951	59.4370	5.0	5.016	-0.123765718	-0.124639172	-0.000873454	-0.5481
766	57.0036	37.3758	63.3445	5.0	4.998	-0.124878106	-0.126781240	-0.001903135	-1.1942
767	51.2079	28.7352	55.6377	4.0	3.995	-0.099740130	-0.100479022	-0.000738892	-0.4637
768	59.7763	40.1642	59.4518	3.0	2.994	-0.157108171	-0.157980576	-0.000872405	-0.5474
769	57.4791	34.9711	62.1292	3.0	2.996	-0.154323920	-0.158625407	-0.004301487	-2.6992
770	58.2399	38.8729	61.7125	4.0	3.999	-0.142501301	-0.143941841	-0.001440540	-0.9040
771	57.8288	33.4156	62.3580	3.0	2.997	-0.146709680	-0.151685587	-0.004975907	-3.1224
772	62.8514	25.7442	52.8329	5.0	4.997	-0.122130917	-0.119388670	0.002742247	1.7208
773	65.6618	28.6008	49.7168	5.0	4.998	-0.114908111	-0.111666019	0.003242092	2.0344
774	65.6451	33.0087	51.7014	3.0	2.995	-0.157204387	-0.152983368	0.004221019	2.6487
775	49.5401	33.8333	57.4506	5.0	4.997	-0.103168199	-0.104079367	-0.000911168	-0.5718
776	66.1085	27.1519	53.7910	5.0	4.997	-0.120186847	-0.117536472	0.002650375	1.6631
777	66.8409	32.8205	51.9939	4.0	3.998	-0.137370994	-0.134243430	0.003127563	1.9626
778	52.6030	30.0253	59.1774	4.0	4.016	-0.111797912	-0.113591509	-0.001793598	-1.1255
779	49.1655	33.8419	53.8571	5.0	4.997	-0.098595856	-0.099249680	-0.000653825	-0.4103
780	62.3307	38.4407	59.2912	3.0	2.996	-0.159802343	-0.161569128	-0.001766785	-1.1087
781	50.3592	32.7023	50.5243	5.0	4.997	-0.097418309	-0.097817086	-0.000398778	-0.2502
782	54.2046	34.5885	47.7385	5.0	4.997	-0.106908636	-0.106555760	0.000352876	0.2214
783	60.6398	36.8181	62.3352	4.0	3.998	-0.140904543	-0.143012626	-0.002108083	-1.3228
784	53.8894	29.4486	48.8778	5.0	4.996	-0.104750032	-0.104220552	0.000529481	0.3323
785	53.8555	39.6475	61.3839	5.0	4.997	-0.116759720	-0.117780316	-0.001020596	-0.6404
786	59.4382	36.0032	61.6003	3.0	3.002	-0.165032439	-0.168187394	-0.003154955	-1.9798
787	60.5117	26.4522	53.7599	4.0	3.996	-0.140482320	-0.137836566	0.002645754	1.6602
788	56.8061	35.3717	49.1321	3.0	2.995	-0.136044349	-0.135177949	0.000866399	0.5437
789	50.2661	33.6936	56.5147	4.0	3.997	-0.111352024	-0.112225432	-0.000873408	-0.5481
790	54.2359	38.3817	51.5903	4.0	3.995	-0.130368402	-0.131038592	-0.000670190	-0.4206
791	53.3268	38.4063	53.5957	4.0	3.996	-0.138832020	-0.139892565	-0.001060545	-0.6655
792	62.7924	30.2144	49.4477	3.0	2.996	-0.149146128	-0.143365493	0.005780635	3.6274
793	54.5460	40.8643	57.1263	4.0	3.996	-0.137570877	-0.138209944	-0.000639067	-0.4010
794	53.7802	36.7389	50.1184	4.0	3.997	-0.120769590	-0.121079398	-0.000309808	-0.1944
795	55.9638	26.0798	56.3001	4.0	3.997	-0.113472001	-0.114007631	-0.000535629	-0.3361
796	50.0266	31.1938	51.3190	5.0	4.996	-0.094814690	-0.095226030	-0.000411340	-0.2581
797	61.4437	31.4471	62.1132	4.0	3.995	-0.136545225	-0.139585721	-0.003040496	-1.9079
798	65.5239	35.7665	60.9537	5.0	5.000	-0.122291144	-0.123246700	-0.000955556	-0.5996
799	57.5725	42.0434	57.8451	4.0	3.998	-0.135641033	-0.136143528	-0.000502495	-0.3153
800	59.1867	28.6445	51.6602	3.0	2.996	-0.164237651	-0.159459691	0.004777959	2.9982
801	61.6709	39.2598	60.6141	4.0	3.995	-0.140318195	-0.141629934	-0.001311739	-0.8231
802	61.8272	30.3001	61.3500	4.0	3.997	-0.138538820	-0.141166275	-0.002627455	-1.6488
803	52.0067	30.7987	52.3047	3.0	2.995	-0.114634042	-0.115502999	-0.000868956	-0.5453
804	63.3417	37.4880	60.9631	4.0	3.996	-0.135624475	-0.137141793	-0.001517319	-0.9521
805	61.6498	40.3728	56.3326	3.0	2.997	-0.157332033	-0.158206684	-0.000874651	-0.5489
806	60.1741	42.1583	56.2490	4.0	3.997	-0.134222076	-0.134743483	-0.000521406	-0.3272
807	58.1766	31.8889	48.4955	4.0	3.998	-0.137607503	-0.135073837	0.002533666	1.5899
808	62.3080	26.7104	57.8660	4.0	3.996	-0.133320706	-0.132909219	0.000411487	0.2582
809	52.0259	39.8293	58.8631	5.0	4.995	-0.114709969	-0.115530259	-0.000820290	-0.5147
810	61.6172	34.8355	48.3713	4.0	3.996	-0.135897753	-0.133779977	0.002117776	1.3289
811	57.5242	42.9477	58.3813	5.0	4.998	-0.119083584	-0.119601759	-0.000518175	-0.3252
812	53.0137	29.9860	50.2184	4.0	3.995	-0.109939561	-0.109961143	-0.000021582	-0.0135
813	65.5282	26.4637	56.5517	5.0	4.997	-0.116534500	-0.115080444	0.001454055	0.9124
814	60.0272	43.0903	57.8738	5.0	4.999	-0.117915822	-0.118428175	-0.000512354	-0.3215
815	64.7760	35.2672	50.1941	4.0	3.996	-0.138210888	-0.136028058	0.002182830	1.3697
816	62.0618	38.7124	62.0368	5.0	4.997	-0.125287568	-0.126604763	-0.001317195	-0.8266
817	65.1564	35.9443	51.6081	4.0	3.996	-0.143530637	-0.141873822	0.001656815	1.0397
818	54.5394	36.3288	62.0008	4.0	3.997	-0.133895518	-0.136118051	-0.002222533	-1.3947
819	67.0391	32.5826	53.3121	4.0	3.999	-0.142023256	-0.139031742	0.002991515	1.8772
820	52.6114	35.9256	54.9226	3.0	3.015	-0.150351059	-0.151977650	-0.001626591	-1.0207
821	51.0851	27.4723	55.7470	5.0	4.998	-0.093019046	-0.093662284	-0.000643238	-0.4036
822	53.5301	29.7126	58.2768	3.0	2.995	-0.120143605	-0.122117976	-0.001974372	-1.2389
823	61.2827	37.8159	61.6029	4.0	3.996	-0.142733043	-0.144474230	-0.001741186	-1.0926
824	55.4653	32.5222	62.4548	4.0	3.997	-0.127943937	-0.131679609	-0.003735673	-2.3442
825	61.5882	36.7482	47.9366	5.0	4.998	-0.119965318	-0.118798421	0.001166898	0.7322
826	54.5525	28.2163	51.0906	4.0	3.996	-0.116106763	-0.115684893	0.000421870	0.2647
827	60.7363	26.4215	58.1272	4.0	3.997	-0.129135474	-0.129339800	-0.000204326	-0.1282
828	54.4414	34.2950	63.0877	5.0	4.997	-0.118677416	-0.121216765	-0.002539349	-1.5935
829	58.6979	36.9301	62.4521	4.0	3.998	-0.144015190	-0.146370703	-0.002355513	-1.4781
830	57.2069	25.9120	59.4496	5.0	4.997	-0.107584424	-0.108729054	-0.001144630	-0.7183
831	66.2656	31.5039	56.0710	3.0	2.996	-0.159292716	-0.156724440	0.002568276	1.6116
832	50.3427	33.5379	58.9225	5.0	4.996	-0.107527034	-0.108737791	-0.001210757	-0.7598
833	61.5000	30.0456	62.4983	5.0	4.997	-0.122695679	-0.124964942	-0.002269262	-1.4240
834	61.2255	34.9374	49.3367	3.0	2.999	-0.153193082	-0.151040071	0.002153011	1.3510
835	60.5346	35.2737	63.8399	5.0	5.003	-0.122615339	-0.124801264	-0.002185925	-1.3717
836	54.6085	37.4818	61.7837	4.0	3.997	-0.133266077	-0.134991729	-0.001725652	-1.0829
837	57.0463	24.9989	56.6173	5.0	5.000	-0.107609686	-0.107817942	-0.000208256	-0.1307
838	55.4793	25.5565	54.0591	5.0	4.997	-0.106791755	-0.106671463	0.000120292	0.0755
839	60.1956	39.2785	52.9869	3.0	2.995	-0.166673585	-0.167251051	-0.000577466	-0.3624
840	64.5349	34.8147	51.3227	3.0	2.999	-0.160548107	-0.157833501	0.002714607	1.7034
841	50.6585	37.5994	58.1183	5.0	4.999	-0.113328638	-0.114296985	-0.000968348	-0.6076
842	53.5894	30.9933	49.4573	4.0	3.997	-0.113775287	-0.113549364	0.000225923	0.1418
843	65.0542	26.0654	55.4998	5.0	4.996	-0.117544105	-0.115711062	0.001833044	1.1503
844	63.5893	36.1349	48.6541	5.0	4.999	-0.123813275	-0.122240782	0.001572493	0.9868
845	57.6937	28.3362	61.8970	5.0	4.998	-0.114367845	-0.116859274	-0.002491429	-1.5634
846	53.7128	27.1655	56.8796	4.0	3.998	-0.106964892	-0.108017210	-0.001052318	-0.6603
847	63.9489	37.8035	57.9497	3.0	2.995	-0.154655840	-0.156052112	-0.001396272	-0.8762
848	51.4885	34.0111	53.3258	3.0	2.999	-0.122862916	-0.123998651	-0.001135734	-0.7127
849	54.4403	27.2152	53.2122	4.0	3.996	-0.114052947	-0.114197292	-0.000144345	-0.0906
850	65.0000	30.4522	59.8979	4.0	3.998	-0.135843902	-0.136256025	-0.000412123	-0.2586
851	49.3064	32.6181	52.6811	5.0	4.998	-0.095778140	-0.096333440	-0.000555300	-0.3485
852	64.7976	36.1256	61.6718	5.0	5.000	-0.121224026	-0.122393866	-0.001169840	-0.7341
853	53.5098	33.9586	60.9799	4.0	3.996	-0.134189356	-0.137087016	-0.002897660	-1.8183
854	54.4356	29.6717	60.8110	4.0	3.996	-0.116275859	-0.118983573	-0.002707714	-1.6991
855	65.2146	27.6624	50.3128	5.0	4.998	-0.115762260	-0.112503212	0.003259048	2.0451
856	51.2382	28.5547	51.6616	5.0	4.996	-0.095277950	-0.095549734	-0.000271784	-0.1705
857	50.7302	31.4927	50.1840	5.0	4.997	-0.096603957	-0.096892610	-0.000288653	-0.1811
858	64.7042	32.1433	47.6553	5.0	4.997	-0.114929836	-0.112190426	0.002739411	1.7190
859	51.2401	30.6956	56.0585	3.0	2.997	-0.108819871	-0.109469820	-0.000649949	-0.4078
860	62.5751	37.6870	53.4532	3.0	2.994	-0.174537080	-0.174646608	-0.000109529	-0.0687
861	58.2525	41.5982	60.9734	5.0	4.997	-0.120616730	-0.121395397	-0.000778667	-0.4886
862	48.8682	32.4158	54.4175	5.0	4.997	-0.094556326	-0.095156504	-0.000600177	-0.3766
863	52.6360	38.1430	54.2725	4.0	3.996	-0.135669797	-0.136747514	-0.001077717	-0.6763
864	61.5998	28.1445	61.3838	5.0	4.997	-0.120205321	-0.121751338	-0.001546017	-0.9701
865	52.2248	26.8145	53.8734	5.0	4.999	-0.096405570	-0.096797771	-0.000392201	-0.2461
866	65.4897	34.3225	55.6038	3.0	2.997	-0.172901836	-0.171337969	0.001563867	0.9813
867	56.3787	37.9123	48.2027	5.0	4.999	-0.112065092	-0.111821780	0.000243312	0.1527
868	55.5542	28.0101	49.6311	5.0	4.999	-0.111692964	-0.110605102	0.001087863	0.6826
869	56.2038	28.0324	60.4023	4.0	3.997	-0.116638151	-0.119024730	-0.002386578	-1.4976
870	59.0535	39.3585	52.8119	3.0	2.995	-0.166360971	-0.167040564	-0.000679593	-0.4265
871	52.9666	35.0636	59.1917	3.0	2.994	-0.149751555	-0.151918170	-0.002166615	-1.3596
872	55.5928	39.4407	52.6026	4.0	3.997	-0.144293852	-0.145102256	-0.000808404	-0.5073
873	52.8248	27.0448	58.2858	5.0	4.997	-0.098009535	-0.099088768	-0.001079233	-0.6772
874	59.2246	40.4584	51.1466	5.0	4.996	-0.128695287	-0.128855420	-0.000160133	-0.1005
875	58.8542	37.7854	63.2551	5.0	4.998	-0.126324109	-0.128078217	-0.001754108	-1.1007
876	55.1296	37.1988	48.1144	5.0	4.996	-0.109027788	-0.108844316	0.000183471	0.1151
877	64.7231	34.0887	49.3070	4.0	3.996	-0.133660827	-0.130844875	0.002815952	1.7670
878	67.5399	34.5594	54.0871	5.0	4.998	-0.130499052	-0.128937427	0.001561626	0.9799
879	55.9808	36.2040	63.4686	5.0	5.006	-0.122818475	-0.125050479	-0.002232004	-1.4006
880	60.2586	25.3222	58.3804	5.0	4.998	-0.113577462	-0.113774201	-0.000196739	-0.1235
881	63.3147	38.3918	50.6058	5.0	4.998	-0.129074722	-0.128438087	0.000636636	0.3995
882	61.1625	25.6817	58.7503	5.0	4.998	-0.115866581	-0.116054384	-0.000187803	-0.1178
883	50.6335	28.6785	57.6715	5.0	4.996	-0.093925829	-0.094811613	-0.000885783	-0.5558
884	52.3359	38.0956	51.9978	5.0	4.996	-0.117028350	-0.117721963	-0.000693613	-0.4352
885	60.8293	41.1726	52.1004	5.0	4.998	-0.126014525	-0.126186946	-0.000172421	-0.1082
886	65.8020	29.6082	50.8947	4.0	3.997	-0.131834854	-0.127632677	0.004202177	2.6369
887	56.3415	38.7410	53.2400	3.0	3.057	-0.171664790	-0.172926489	-0.001261699	-0.7917
888	57.6190	28.3843	51.0304	4.0	3.997	-0.141172700	-0.138531474	0.002641226	1.6574
889	58.4696	28.3026	52.7661	3.0	2.997	-0.163099700	-0.159705693	0.003394007	2.1298
890	58.9630	28.3084	50.2916	4.0	3.997	-0.139596308	-0.136082162	0.003514147	2.2052
891	57.6445	38.0902	49.5176	4.0	3.996	-0.129362424	-0.129180560	0.000181864	0.1141
892	52.1442	34.2191	57.3730	3.0	2.993	-0.139506609	-0.140867371	-0.001360762	-0.8539
893	60.0466	34.6263	48.9884	3.0	2.999	-0.149145094	-0.147080100	0.002064995	1.2958
894	56.3413	33.9227	49.0603	3.0	2.995	-0.136400155	-0.135195867	0.001204288	0.7557
895	55.3212	37.2706	61.0177	3.0	2.996	-0.155498542	-0.157460570	-0.001962028	-1.2312
896	50.5671	29.6103	54.5139	4.0	3.997	-0.099026335	-0.099641954	-0.000615619	-0.3863
897	53.6617	38.9096	50.8316	5.0	4.997	-0.115439105	-0.115889614	-0.000450509	-0.2827
898	62.3936	31.1848	46.9574	5.0	4.997	-0.115472166	-0.112680890	0.002791276	1.7516
899	58.8809	42.2451	52.9480	5.0	4.997	-0.122275208	-0.122616011	-0.000340803	-0.2139
900	55.9140	41.3425	55.3312	4.0	3.996	-0.140663286	-0.141253267	-0.000589981	-0.3702
901	52.7375	36.8104	51.9674	4.0	3.995	-0.126871159	-0.127747532	-0.000876374	-0.5499
