idx	x	y	z	shell	standoff	V_R_Eh	V_TS_Eh	dv_Eh	dv_kcal_per_e
813	65.5282	26.4637	56.5517	5.0	4.997	-0.117117837	-0.115539257	0.001578580	0.9906
814	60.0272	43.0903	57.8738	5.0	4.999	-0.118801960	-0.119460063	-0.000658104	-0.4130
815	64.7760	35.2672	50.1941	4.0	3.996	-0.138973250	-0.136571709	0.002401541	1.5070
816	62.0618	38.7124	62.0368	5.0	4.997	-0.124932894	-0.126710681	-0.001777786	-1.1156
817	65.1564	35.9443	51.6081	4.0	3.996	-0.144054074	-0.142225761	0.001828312	1.1473
818	54.5394	36.3288	62.0008	4.0	3.997	-0.134168926	-0.136785518	-0.002616592	-1.6419
819	67.0391	32.5826	53.3121	4.0	3.999	-0.143718640	-0.140446279	0.003272361	2.0534
820	52.6114	35.9256	54.9226	3.0	3.015	-0.150055214	-0.151722537	-0.001667323	-1.0463
821	51.0851	27.4723	55.7470	5.0	4.998	-0.092245254	-0.092825851	-0.000580597	-0.3643
822	53.5301	29.7126	58.2768	3.0	2.995	-0.117920130	-0.119864466	-0.001944337	-1.2201
823	61.2827	37.8159	61.6029	4.0	3.996	-0.142118269	-0.144484880	-0.002366611	-1.4851
824	55.4653	32.5222	62.4548	4.0	3.997	-0.126850206	-0.131158181	-0.004307975	-2.7033
825	61.5882	36.7482	47.9366	5.0	4.998	-0.119934614	-0.118558737	0.001375877	0.8634
826	54.5525	28.2163	51.0906	4.0	3.996	-0.115942006	-0.115276896	0.000665111	0.4174
827	60.7363	26.4215	58.1272	4.0	3.997	-0.127971101	-0.128153009	-0.000181908	-0.1141
828	54.4414	34.2950	63.0877	5.0	4.997	-0.118243848	-0.121193961	-0.002950113	-1.8512
829	58.6979	36.9301	62.4521	4.0	3.998	-0.143530662	-0.146507361	-0.002976699	-1.8679
830	57.2069	25.9120	59.4496	5.0	4.997	-0.106144383	-0.107326037	-0.001181654	-0.7415
831	66.2656	31.5039	56.0710	3.0	2.996	-0.161144391	-0.158332773	0.002811619	1.7643
832	50.3427	33.5379	58.9225	5.0	4.996	-0.107048475	-0.108317926	-0.001269451	-0.7966
833	61.5000	30.0456	62.4983	5.0	4.997	-0.121224500	-0.123921333	-0.002696833	-1.6923
834	61.2255	34.9374	49.3367	3.0	2.999	-0.153053171	-0.150611030	0.002442141	1.5325
835	60.5346	35.2737	63.8399	5.0	5.003	-0.121672138	-0.124406231	-0.002734094	-1.7157
836	54.6085	37.4818	61.7837	4.0	3.997	-0.133873305	-0.135928302	-0.002054997	-1.2895
837	57.0463	24.9989	56.6173	5.0	5.000	-0.106528313	-0.106638017	-0.000109704	-0.0688
838	55.4793	25.5565	54.0591	5.0	4.997	-0.106059832	-0.105779214	0.000280618	0.1761
839	60.1956	39.2785	52.9869	3.0	2.995	-0.167116827	-0.167527452	-0.000410625	-0.2577
840	64.5349	34.8147	51.3227	3.0	2.999	-0.161697907	-0.158744507	0.002953400	1.8533
841	50.6585	37.5994	58.1183	5.0	4.999	-0.113713784	-0.114760202	-0.001046418	-0.6566
842	53.5894	30.9933	49.4573	4.0	3.997	-0.113755487	-0.113245529	0.000509958	0.3200
843	65.0542	26.0654	55.4998	5.0	4.996	-0.118229928	-0.116229429	0.002000498	1.2553
844	63.5893	36.1349	48.6541	5.0	4.999	-0.124119950	-0.122346980	0.001772970	1.1126
845	57.6937	28.3362	61.8970	5.0	4.998	-0.112715643	-0.115503913	-0.002788269	-1.7497
846	53.7128	27.1655	56.8796	4.0	3.998	-0.105562838	-0.106551160	-0.000988322	-0.6202
847	63.9489	37.8035	57.9497	3.0	2.995	-0.153540495	-0.155477777	-0.001937282	-1.2157
848	51.4885	34.0111	53.3258	3.0	2.999	-0.122594561	-0.123637470	-0.001042909	-0.6544
849	54.4403	27.2152	53.2122	4.0	3.996	-0.113428971	-0.113403076	0.000025895	0.0162
850	65.0000	30.4522	59.8979	4.0	3.998	-0.135406395	-0.135993908	-0.000587512	-0.3687
851	49.3064	32.6181	52.6811	5.0	4.998	-0.095530321	-0.095993621	-0.000463300	-0.2907
852	64.7976	36.1256	61.6718	5.0	5.000	-0.120369596	-0.121954008	-0.001584412	-0.9942
853	53.5098	33.9586	60.9799	4.0	3.996	-0.133750349	-0.137013783	-0.003263433	-2.0478
854	54.4356	29.6717	60.8110	4.0	3.996	-0.114569888	-0.117494325	-0.002924437	-1.8351
855	65.2146	27.6624	50.3128	5.0	4.998	-0.117021602	-0.113440140	0.003581462	2.2474
856	51.2382	28.5547	51.6616	5.0	4.996	-0.094975530	-0.095115136	-0.000139606	-0.0876
857	50.7302	31.4927	50.1840	5.0	4.997	-0.096465717	-0.096599480	-0.000133764	-0.0839
858	64.7042	32.1433	47.6553	5.0	4.997	-0.115897644	-0.112875551	0.003022093	1.8964
859	51.2401	30.6956	56.0585	3.0	2.997	-0.107734864	-0.108272922	-0.000538058	-0.3376
860	62.5751	37.6870	53.4532	3.0	2.994	-0.173775817	-0.173652229	0.000123588	0.0776
861	58.2525	41.5982	60.9734	5.0	4.997	-0.121426999	-0.122444846	-0.001017847	-0.6387
862	48.8682	32.4158	54.4175	5.0	4.997	-0.094202801	-0.094740583	-0.000537781	-0.3375
863	52.6360	38.1430	54.2725	4.0	3.996	-0.136133580	-0.137224698	-0.001091118	-0.6847
864	61.5998	28.1445	61.3838	5.0	4.997	-0.118918704	-0.120716411	-0.001797707	-1.1281
865	52.2248	26.8145	53.8734	5.0	4.999	-0.095789908	-0.096080216	-0.000290308	-0.1822
866	65.4897	34.3225	55.6038	3.0	2.997	-0.173300104	-0.171597282	0.001702822	1.0685
867	56.3787	37.9123	48.2027	5.0	4.999	-0.111772412	-0.111320690	0.000451722	0.2835
868	55.5542	28.0101	49.6311	5.0	4.999	-0.111660847	-0.110292288	0.001368559	0.8588
869	56.2038	28.0324	60.4023	4.0	3.997	-0.114674314	-0.117227796	-0.002553482	-1.6023
870	59.0535	39.3585	52.8119	3.0	2.995	-0.166988334	-0.167512737	-0.000524403	-0.3291
871	52.9666	35.0636	59.1917	3.0	2.994	-0.149892848	-0.152256634	-0.002363786	-1.4833
872	55.5928	39.4407	52.6026	4.0	3.997	-0.144777726	-0.145515087	-0.000737361	-0.4627
873	52.8248	27.0448	58.2858	5.0	4.997	-0.096821877	-0.097889546	-0.001067669	-0.6700
874	59.2246	40.4584	51.1466	5.0	4.996	-0.128885534	-0.128927593	-0.000042058	-0.0264
875	58.8542	37.7854	63.2551	5.0	4.998	-0.126095321	-0.128315977	-0.002220656	-1.3935
876	55.1296	37.1988	48.1144	5.0	4.996	-0.108747933	-0.108349469	0.000398464	0.2500
877	64.7231	34.0887	49.3070	4.0	3.996	-0.134720331	-0.131630639	0.003089692	1.9388
878	67.5399	34.5594	54.0871	5.0	4.998	-0.131205439	-0.129519024	0.001686414	1.0582
879	55.9808	36.2040	63.4686	5.0	5.006	-0.122638563	-0.125316616	-0.002678053	-1.6805
880	60.2586	25.3222	58.3804	5.0	4.998	-0.112621014	-0.112796636	-0.000175621	-0.1102
881	63.3147	38.3918	50.6058	5.0	4.998	-0.129033979	-0.128252136	0.000781843	0.4906
882	61.1625	25.6817	58.7503	5.0	4.998	-0.115018759	-0.115209448	-0.000190689	-0.1197
883	50.6335	28.6785	57.6715	5.0	4.996	-0.093032690	-0.093895966	-0.000863276	-0.5417
884	52.3359	38.0956	51.9978	5.0	4.996	-0.117040348	-0.117654617	-0.000614269	-0.3855
885	60.8293	41.1726	52.1004	5.0	4.998	-0.126359677	-0.126465792	-0.000106114	-0.0666
886	65.8020	29.6082	50.8947	4.0	3.997	-0.133758664	-0.129148456	0.004610208	2.8929
887	56.3415	38.7410	53.2400	3.0	3.057	-0.172371517	-0.173567850	-0.001196333	-0.7507
888	57.6190	28.3843	51.0304	4.0	3.997	-0.141172028	-0.138070029	0.003101999	1.9465
889	58.4696	28.3026	52.7661	3.0	2.997	-0.162464375	-0.158508133	0.003956243	2.4826
890	58.9630	28.3084	50.2916	4.0	3.997	-0.140018647	-0.136026088	0.003992558	2.5054
891	57.6445	38.0902	49.5176	4.0	3.996	-0.128846761	-0.128424016	0.000422745	0.2653
892	52.1442	34.2191	57.3730	3.0	2.993	-0.138745353	-0.140109202	-0.001363849	-0.8558
893	60.0466	34.6263	48.9884	3.0	2.999	-0.148741356	-0.146330283	0.002411073	1.5130
894	56.3413	33.9227	49.0603	3.0	2.995	-0.135850387	-0.134153176	0.001697211	1.0650
895	55.3212	37.2706	61.0177	3.0	2.996	-0.156530826	-0.158894438	-0.002363612	-1.4832
896	50.5671	29.6103	54.5139	4.0	3.997	-0.098377016	-0.098893681	-0.000516665	-0.3242
897	53.6617	38.9096	50.8316	5.0	4.997	-0.115413760	-0.115750396	-0.000336636	-0.2112
898	62.3936	31.1848	46.9574	5.0	4.997	-0.116255447	-0.113144136	0.003111311	1.9524
899	58.8809	42.2451	52.9480	5.0	4.997	-0.122996551	-0.123318219	-0.000321668	-0.2018
900	55.9140	41.3425	55.3312	4.0	3.996	-0.142425039	-0.143069949	-0.000644911	-0.4047
901	52.7375	36.8104	51.9674	4.0	3.995	-0.126624173	-0.127372708	-0.000748535	-0.4697
902	62.2826	34.1582	49.3994	3.0	2.995	-0.157057797	-0.153554918	0.003502879	2.1981
903	50.9930	31.1038	54.7943	3.0	2.997	-0.108124974	-0.108587627	-0.000462653	-0.2903
904	51.4099	38.5985	54.6808	5.0	4.996	-0.118130531	-0.118981358	-0.000850827	-0.5339
905	62.9957	32.5946	48.0529	4.0	3.998	-0.132095324	-0.128415564	0.003679760	2.3091
906	58.7449	42.0303	54.7712	4.0	3.997	-0.137327022	-0.137844741	-0.000517719	-0.3249
907	65.0886	37.0698	50.9071	5.0	4.998	-0.128921259	-0.127623477	0.001297782	0.8144
908	61.5767	39.5456	58.9044	3.0	2.995	-0.159235501	-0.161062374	-0.001826873	-1.1464
909	65.8651	32.0449	60.6815	5.0	4.995	-0.123527968	-0.124314982	-0.000787015	-0.4939
910	67.0864	32.8810	56.5673	4.0	3.998	-0.141348867	-0.139916800	0.001432066	0.8986
911	56.5463	38.2595	63.0577	5.0	4.997	-0.123226589	-0.125172068	-0.001945480	-1.2208
912	67.7328	30.4603	52.1526	5.0	4.998	-0.121504864	-0.118422654	0.003082210	1.9341
913	55.5919	41.8243	53.9211	5.0	4.999	-0.125261484	-0.125801230	-0.000539745	-0.3387
914	62.8163	29.1737	59.1946	3.0	2.995	-0.154111510	-0.155328853	-0.001217343	-0.7639
915	65.8152	30.6108	53.6923	3.0	3.021	-0.168811055	-0.163118305	0.005692750	3.5723
916	56.9128	41.2693	52.2151	5.0	4.996	-0.126312084	-0.126685109	-0.000373026	-0.2341
917	55.6698	26.3543	54.7674	4.0	3.996	-0.114838397	-0.114826155	0.000012243	0.0077
918	55.2828	32.1491	60.9015	3.0	2.995	-0.143353471	-0.149178803	-0.005825332	-3.6555
919	56.1272	40.4059	55.9985	3.0	2.999	-0.168524024	-0.169214060	-0.000690036	-0.4330
920	54.6640	38.8050	54.3615	3.0	2.997	-0.164762282	-0.166086624	-0.001324342	-0.8310
921	63.2425	38.4352	53.1419	4.0	3.995	-0.151869499	-0.151694716	0.000174783	0.1097
922	57.2618	36.3212	48.3918	4.0	3.996	-0.123924001	-0.122940122	0.000983879	0.6174
923	59.0832	25.9112	59.7387	5.0	4.997	-0.109885921	-0.110931282	-0.001045361	-0.6560
924	58.4039	39.3803	51.5803	4.0	4.009	-0.146269180	-0.146463711	-0.000194531	-0.1221
925	52.3920	38.4821	60.9772	5.0	4.996	-0.114993366	-0.116280156	-0.001286790	-0.8075
926	66.2053	32.2723	48.8027	5.0	4.998	-0.116739690	-0.113751018	0.002988673	1.8754
927	50.8039	35.2340	54.7603	4.0	3.999	-0.119018213	-0.119983331	-0.000965118	-0.6056
928	49.4493	33.6926	52.6550	5.0	4.998	-0.098151447	-0.098673519	-0.000522072	-0.3276
929	66.8311	28.6521	51.7515	5.0	4.998	-0.119889764	-0.116503805	0.003385959	2.1247
930	61.0106	31.2610	47.9268	4.0	3.997	-0.133431110	-0.129493099	0.003938011	2.4711
931	67.1627	30.7279	54.7753	4.0	3.999	-0.140294775	-0.137231046	0.003063729	1.9225
932	50.7562	29.3018	58.5222	5.0	4.997	-0.095059592	-0.096110267	-0.001050674	-0.6593
933	66.4280	30.4539	51.3981	4.0	3.997	-0.135497985	-0.131145417	0.004352568	2.7313
934	58.6831	24.9688	56.5141	5.0	4.997	-0.112067183	-0.111776672	0.000290511	0.1823
935	50.1206	28.7659	53.4922	5.0	4.997	-0.091362857	-0.091731112	-0.000368255	-0.2311
936	54.0087	37.3024	60.2177	3.0	2.999	-0.152264389	-0.154098366	-0.001833977	-1.1508
937	57.5236	27.4740	54.2401	3.0	2.997	-0.143450938	-0.142150083	0.001300854	0.8163
938	55.5419	25.4348	58.0510	5.0	4.998	-0.100572329	-0.101338356	-0.000766027	-0.4807
939	63.2996	38.5331	60.1832	4.0	3.999	-0.136085519	-0.137960438	-0.001874919	-1.1765
940	64.2152	26.0416	53.4156	5.0	4.997	-0.122257918	-0.119311517	0.002946401	1.8489
941	64.1380	25.6575	56.1692	5.0	4.997	-0.117680704	-0.116092373	0.001588331	0.9967
942	64.5546	29.2075	49.7522	4.0	3.998	-0.131238981	-0.126497876	0.004741105	2.9751
943	64.7715	30.1903	50.8459	3.0	2.996	-0.154142371	-0.147663383	0.006478988	4.0656
944	60.5781	38.8311	62.5221	5.0	4.999	-0.125836990	-0.127665292	-0.001828302	-1.1473
945	58.7247	37.5195	49.2901	4.0	3.995	-0.132420103	-0.131656816	0.000763287	0.4790
946	53.2312	37.7428	52.5216	4.0	3.995	-0.132812194	-0.133679802	-0.000867608	-0.5444
947	54.0684	37.1313	52.4248	3.0	2.997	-0.146036436	-0.147031511	-0.000995074	-0.6244
948	52.9130	40.1784	59.8921	5.0	4.997	-0.116584570	-0.117561320	-0.000976751	-0.6129
949	65.9338	31.1999	52.8374	3.0	2.995	-0.163869121	-0.158209708	0.005659413	3.5513
950	60.3238	38.3592	48.8035	5.0	4.999	-0.121391508	-0.120639045	0.000752463	0.4722
951	66.5056	30.3369	59.8624	5.0	4.997	-0.119341360	-0.119356697	-0.000015338	-0.0096
952	64.8667	34.9543	57.6530	3.0	2.996	-0.165865918	-0.166700216	-0.000834298	-0.5235
953	52.4788	36.6622	56.1648	3.0	2.996	-0.151141372	-0.152594170	-0.001452798	-0.9116
954	63.9615	34.6712	61.4018	4.0	3.998	-0.134039780	-0.136244014	-0.002204233	-1.3832
955	52.4040	38.3631	59.1125	4.0	3.995	-0.129965607	-0.131149711	-0.001184104	-0.7430
956	65.4786	27.1363	51.8414	5.0	4.999	-0.119834601	-0.116396014	0.003438587	2.1577
957	63.4044	34.0233	49.7100	3.0	2.998	-0.155751890	-0.151937368	0.003814522	2.3936
958	61.9170	37.6095	60.3334	3.0	2.996	-0.158106378	-0.160941362	-0.002834984	-1.7790
959	50.1006	35.2929	52.2839	5.0	4.997	-0.103341051	-0.103925189	-0.000584138	-0.3666
960	62.5796	34.4375	61.2030	3.0	2.994	-0.150309846	-0.153657155	-0.003347309	-2.1005
961	55.6289	27.3114	57.1444	3.0	2.995	-0.119236599	-0.120453440	-0.001216841	-0.7636
962	52.6483	40.7342	58.0186	5.0	4.995	-0.117504882	-0.118311620	-0.000806738	-0.5062
963	57.9093	25.6406	53.4474	5.0	4.998	-0.118288548	-0.116912248	0.001376300	0.8636
964	63.8408	27.5804	51.1936	4.0	3.997	-0.134273235	-0.129563059	0.004710176	2.9557
965	50.7867	36.1990	59.3993	5.0	4.997	-0.113415632	-0.114724625	-0.001308993	-0.8214
966	52.3623	31.2903	51.4947	3.0	2.997	-0.117499311	-0.118077323	-0.000578012	-0.3627
967	57.2752	35.7518	62.8925	4.0	3.997	-0.137374425	-0.140967133	-0.003592708	-2.2545
968	59.2648	34.6805	46.9782	5.0	4.997	-0.117551203	-0.115821323	0.001729880	1.0855
969	58.2415	27.0816	56.3867	3.0	2.998	-0.137973938	-0.137966043	0.000007895	0.0050
970	65.9003	33.2574	53.6242	3.0	2.997	-0.170235638	-0.166334113	0.003901525	2.4482
971	59.0035	26.7232	50.6990	5.0	4.996	-0.123556466	-0.120678597	0.002877869	1.8059
972	56.0357	26.9814	53.2118	4.0	4.033	-0.123192827	-0.122435524	0.000757304	0.4752
973	58.3130	32.3499	62.1832	3.0	2.995	-0.143264159	-0.149509649	-0.006245490	-3.9191
974	55.2529	26.4492	51.8661	5.0	4.998	-0.108568272	-0.107792708	0.000775564	0.4867
975	52.3983	31.7553	60.8900	5.0	4.996	-0.111158778	-0.113461791	-0.002303013	-1.4452
976	52.9063	27.4699	55.3863	4.0	3.998	-0.104014406	-0.104724488	-0.000710082	-0.4456
977	62.9480	26.3149	55.7817	4.0	3.997	-0.134521581	-0.132449196	0.002072385	1.3004
978	60.1673	41.7726	54.5062	4.0	3.997	-0.137235521	-0.137740012	-0.000504492	-0.3166
979	62.9196	29.2776	48.8212	4.0	3.997	-0.130607301	-0.125956546	0.004650754	2.9184
980	52.8403	34.3550	58.4860	3.0	2.997	-0.149431523	-0.151665885	-0.002234362	-1.4021
981	54.5876	33.4416	61.9417	4.0	3.997	-0.131236674	-0.135228397	-0.003991723	-2.5048
982	50.0459	32.4580	53.5745	4.0	3.997	-0.103319407	-0.103891092	-0.000571685	-0.3587
983	62.5727	25.7237	58.0386	5.0	4.997	-0.117490087	-0.117032730	0.000457357	0.2870
984	56.2051	40.1326	58.3449	3.0	3.012	-0.168286225	-0.168914613	-0.000628388	-0.3943
985	61.9560	39.7124	54.9391	3.0	2.995	-0.162672236	-0.163505927	-0.000833692	-0.5231
986	64.7281	26.1759	57.3491	5.0	4.996	-0.116670610	-0.115535094	0.001135515	0.7125
987	62.6071	32.8065	61.0199	3.0	2.996	-0.151486556	-0.155036986	-0.003550430	-2.2279
988	51.7333	29.2043	52.3346	4.0	3.997	-0.103439064	-0.103799350	-0.000360286	-0.2261
989	65.8582	26.9551	57.3668	5.0	4.996	-0.116708688	-0.115457492	0.001251196	0.7851
990	58.9853	38.9262	49.2391	5.0	4.995	-0.122240853	-0.121791316	0.000449536	0.2821
991	61.8775	27.8145	51.9893	3.0	2.996	-0.158362583	-0.152237524	0.006125059	3.8435
992	55.4134	37.0127	62.2108	4.0	3.997	-0.136246593	-0.138752713	-0.002506120	-1.5726
993	62.6567	40.2552	58.6079	4.0	3.996	-0.138302642	-0.139652275	-0.001349633	-0.8469
994	67.2763	30.4176	58.8336	5.0	4.998	-0.119175934	-0.118645381	0.000530554	0.3329
995	55.9528	26.7363	58.7047	4.0	3.997	-0.110704695	-0.112115580	-0.001410885	-0.8853
996	57.7848	36.2342	61.6160	3.0	3.027	-0.164578314	-0.168766179	-0.004187866	-2.6279
997	52.0370	37.2937	54.7114	4.0	3.997	-0.133961257	-0.135129067	-0.001167811	-0.7328
998	59.5387	26.5195	58.7992	4.0	3.997	-0.122818226	-0.123750987	-0.000932760	-0.5853
999	49.8709	29.2402	56.8181	5.0	4.998	-0.091480538	-0.092177973	-0.000697435	-0.4376
1000	58.7821	27.7376	58.8088	3.0	2.997	-0.135263822	-0.137302725	-0.002038904	-1.2794
1001	59.4548	36.9772	50.2146	3.0	2.996	-0.150582398	-0.149659690	0.000922708	0.5790
1002	56.6291	39.8756	52.5421	4.0	3.994	-0.146427996	-0.147039083	-0.000611087	-0.3835
1003	65.4772	37.6652	53.2393	5.0	4.998	-0.134728486	-0.134060914	0.000667572	0.4189
1004	52.1173	37.1095	61.3185	5.0	4.996	-0.114616157	-0.116159128	-0.001542971	-0.9682
1005	65.0695	37.8443	55.7081	4.0	3.998	-0.143791145	-0.144095671	-0.000304526	-0.1911
1006	64.8304	31.9652	60.2114	4.0	4.000	-0.139787699	-0.141019796	-0.001232097	-0.7732
1007	51.6132	31.2560	57.3381	3.0	2.996	-0.112634653	-0.113487307	-0.000852654	-0.5350
1008	52.4640	31.4167	48.7605	5.0	4.997	-0.101214654	-0.100897872	0.000316782	0.1988
1009	50.4655	34.5232	55.9387	4.0	3.996	-0.115241256	-0.116144075	-0.000902818	-0.5665
1010	54.7775	37.1616	49.5964	4.0	3.997	-0.120796617	-0.120645100	0.000151517	0.0951
1011	59.6354	41.2532	56.3364	3.0	2.997	-0.157201241	-0.157909573	-0.000708332	-0.4445
1012	54.4873	28.8958	58.7821	3.0	2.995	-0.118342432	-0.120613463	-0.002271031	-1.4251
1013	64.3139	37.4414	57.0132	3.0	2.994	-0.156507996	-0.157864551	-0.001356555	-0.8513
1014	68.1689	32.0878	56.7997	5.0	4.998	-0.122696780	-0.121472733	0.001224047	0.7681
1015	54.8789	26.6222	59.8568	5.0	4.997	-0.100265519	-0.101707193	-0.001441674	-0.9047
1016	50.2902	36.0263	56.5562	5.0	5.047	-0.114107524	-0.115101599	-0.000994075	-0.6238
1017	53.6922	25.9069	56.0393	5.0	4.999	-0.098303910	-0.098812638	-0.000508728	-0.3192
1018	55.8426	33.1179	48.2631	4.0	3.999	-0.122558081	-0.121112874	0.001445207	0.9069
1019	59.2601	41.3636	61.2253	5.0	4.995	-0.121126403	-0.122237668	-0.001111264	-0.6973
1020	52.9406	30.0654	48.9500	5.0	4.997	-0.101566016	-0.101100928	0.000465088	0.2918
1021	54.7037	39.5940	55.6655	3.0	2.996	-0.163749188	-0.164744420	-0.000995232	-0.6245
1022	59.2132	35.4911	63.0153	4.0	3.997	-0.136759262	-0.140303598	-0.003544336	-2.2241
1023	53.4642	32.6537	49.2702	4.0	3.997	-0.115423517	-0.115026858	0.000396659	0.2489
1024	64.6941	32.2948	50.1280	3.0	2.994	-0.153451472	-0.148114765	0.005336707	3.3488
1025	64.7093	38.5474	56.4295	4.0	3.996	-0.140989684	-0.141746323	-0.000756639	-0.4748
1026	60.9127	40.3271	54.5547	3.0	2.998	-0.160338765	-0.161045742	-0.000706976	-0.4436
1027	51.4892	36.8637	57.8877	4.0	3.996	-0.128738625	-0.129986293	-0.001247668	-0.7829
1028	57.0913	40.9573	56.0153	3.0	2.998	-0.163030961	-0.163613330	-0.000582369	-0.3654
1029	52.1346	38.7139	56.7411	4.0	3.995	-0.131507469	-0.132515705	-0.001008237	-0.6327
1030	62.2816	32.2303	62.1562	4.0	3.997	-0.133843745	-0.136989608	-0.003145862	-1.9741
1031	56.3868	27.5884	54.1141	3.0	2.995	-0.135307594	-0.134826186	0.000481407	0.3021
1032	62.0257	36.7496	50.9972	3.0	2.995	-0.159233386	-0.158123991	0.001109394	0.6962
1033	51.8747	29.4986	49.9756	5.0	4.998	-0.097584355	-0.097459319	0.000125037	0.0785
1034	56.5615	30.8927	47.9762	5.0	5.002	-0.118800888	-0.116865609	0.001935279	1.2144
1035	58.4645	28.9274	48.5660	5.0	4.998	-0.123296178	-0.120332738	0.002963440	1.8596
1036	53.7549	30.6533	60.6784	4.0	3.997	-0.117363888	-0.120354447	-0.002990559	-1.8766
1037	61.1532	36.6316	61.1987	3.0	2.995	-0.157853260	-0.161024639	-0.003171379	-1.9901
1038	67.9796	30.0354	54.3978	5.0	4.996	-0.122747276	-0.120239232	0.002508044	1.5738
1039	68.1841	30.8947	56.4731	5.0	4.997	-0.121030963	-0.119500590	0.001530374	0.9603
1040	65.7633	31.2640	57.6637	3.0	2.996	-0.157324246	-0.156080071	0.001244176	0.7807
1041	49.9108	35.1059	57.0152	5.0	4.996	-0.109048445	-0.110016269	-0.000967825	-0.6073
1042	61.7001	31.7794	48.8524	3.0	2.995	-0.152973988	-0.147652597	0.005321390	3.3392
1043	61.0497	40.9648	53.6226	4.0	3.997	-0.140155504	-0.140545660	-0.000390156	-0.2448
1044	56.7679	26.0454	55.4344	4.0	3.998	-0.117787337	-0.117648734	0.000138603	0.0870
1045	60.9559	33.6069	61.7647	3.0	2.997	-0.152171291	-0.156869933	-0.004698642	-2.9484
1046	53.8292	40.9047	59.8107	5.0	4.997	-0.118683794	-0.119586817	-0.000903024	-0.5667
1047	61.5228	33.3811	46.9598	5.0	4.999	-0.119706291	-0.117171354	0.002534937	1.5907
1048	62.3456	35.8226	62.2507	4.0	3.998	-0.133961233	-0.136581745	-0.002620511	-1.6444
1049	66.4393	34.5834	52.7956	4.0	3.997	-0.144592944	-0.142187846	0.002405098	1.5092
1050	66.0667	35.3117	53.8945	4.0	3.998	-0.150592614	-0.148916599	0.001676015	1.0517
1051	66.8638	28.9931	58.5978	5.0	4.996	-0.117665928	-0.116940390	0.000725538	0.4553
1052	62.1973	42.0568	58.5062	5.0	4.996	-0.120082805	-0.120935915	-0.000853110	-0.5353
1053	53.1402	39.9417	57.0528	4.0	3.997	-0.134226922	-0.135098526	-0.000871604	-0.5469
1054	63.8866	30.5932	47.4640	5.0	4.997	-0.115067986	-0.111761522	0.003306464	2.0748
1055	51.5989	31.7366	49.2900	5.0	4.997	-0.098980037	-0.098908271	0.000071767	0.0450
1056	65.2134	31.9982	58.5310	3.0	2.995	-0.158875518	-0.158907096	-0.000031578	-0.0198
1057	63.1373	28.2315	49.7666	4.0	3.996	-0.131642877	-0.126872296	0.004770581	2.9936
1058	56.5404	40.0250	50.4637	5.0	4.997	-0.120909111	-0.121025691	-0.000116580	-0.0732
1059	61.0468	33.9109	49.1314	3.0	3.001	-0.156552709	-0.153169587	0.003383122	2.1229
1060	64.7896	36.2888	56.8497	3.0	2.995	-0.160861206	-0.161648683	-0.000787477	-0.4941
1061	58.6767	26.1172	52.3695	5.0	5.000	-0.124378430	-0.122117861	0.002260569	1.4185
1062	62.8962	27.3568	50.8947	4.0	3.997	-0.133912075	-0.129258760	0.004653315	2.9200
1063	55.3598	30.6954	60.4585	3.0	2.996	-0.133569321	-0.138371849	-0.004802528	-3.0136
1064	58.6862	29.8657	49.1991	4.0	3.996	-0.140686167	-0.136799222	0.003886945	2.4391
1065	53.3268	41.2200	55.8768	5.0	4.997	-0.121033690	-0.121731145	-0.000697455	-0.4377
1066	55.1444	29.5689	62.2535	5.0	4.997	-0.108448982	-0.111299383	-0.002850402	-1.7887
1067	52.0570	30.0924	50.9337	4.0	3.997	-0.105931678	-0.106082248	-0.000150570	-0.0945
1068	57.0931	25.0196	55.5842	5.0	4.997	-0.108437202	-0.108189565	0.000247637	0.1554
1069	55.8965	42.5412	55.4766	5.0	4.997	-0.123171766	-0.123717212	-0.000545446	-0.3423
1070	58.6255	37.4859	61.2558	3.0	2.995	-0.165647402	-0.168473994	-0.002826592	-1.7737
1071	56.9213	31.2830	48.8751	4.0	4.001	-0.134164344	-0.131672344	0.002492000	1.5638
1072	62.8785	34.0335	47.2715	5.0	4.998	-0.119130437	-0.116680965	0.002449472	1.5371
1073	61.6755	39.6357	61.7107	5.0	4.997	-0.123996863	-0.125556299	-0.001559436	-0.9786
1074	61.1253	33.0604	62.6622	4.0	4.001	-0.134525314	-0.138284727	-0.003759413	-2.3591
1075	52.0085	40.1988	57.4668	5.0	4.997	-0.116568623	-0.117394914	-0.000826291	-0.5185
1076	56.4303	37.6851	49.2704	4.0	3.998	-0.123880975	-0.123499481	0.000381493	0.2394
1077	62.0271	36.4435	49.2184	4.0	3.996	-0.136574871	-0.135008569	0.001566301	0.9829
1078	66.3629	30.4146	49.3061	5.0	4.998	-0.116189704	-0.112843935	0.003345769	2.0995
1079	55.4647	33.5641	49.3942	3.0	2.996	-0.134558407	-0.133206320	0.001352088	0.8484
1080	63.1815	26.5163	54.2838	4.0	3.996	-0.137974318	-0.134747614	0.003226703	2.0248
1081	62.3183	26.2468	54.9269	4.0	3.996	-0.136899767	-0.134347985	0.002551781	1.6013
1082	64.6806	29.1616	51.9931	3.0	2.994	-0.158392836	-0.151775609	0.006617227	4.1524
