idx	x	y	z	shell	standoff	nx	ny	nz
1276	62.1838	42.4273	56.6110	5.0	4.999	0.5233	0.8521	-0.0106
1277	52.5325	27.0256	57.5110	5.0	4.999	-0.6909	-0.6824	0.2389
1278	54.2065	39.7273	51.8110	5.0	4.999	-0.5180	0.8242	-0.2288
1279	55.2325	25.7772	58.7110	5.0	5.000	-0.2544	-0.8878	0.3836
1280	51.9325	26.8704	55.7110	5.0	5.000	-0.4858	-0.8654	0.1226
1281	62.1325	32.2273	46.8608	5.0	5.000	0.1137	0.0415	-0.9926
1282	55.2325	40.0273	61.7493	5.0	5.000	-0.2201	0.6501	0.7273
1283	65.5765	30.7273	60.8110	5.0	4.999	0.5966	-0.1387	0.7905
1284	57.9325	43.0133	58.4110	5.0	5.000	-0.1116	0.9597	0.2580
1285	54.0325	32.5273	48.0199	5.0	5.000	-0.2883	-0.0366	-0.9568
1286	62.1325	38.3017	49.4110	5.0	4.999	0.3674	0.6654	-0.6499
1287	67.2231	28.9273	53.0110	5.0	5.000	0.8535	-0.5095	-0.1093
1288	50.2858	28.3273	56.0110	5.0	4.999	-0.7771	-0.6054	0.1720
1289	62.7325	34.3273	63.3758	5.0	5.000	0.3695	0.0138	0.9291
1290	61.8325	41.7364	59.6110	5.0	4.999	0.4445	0.7482	0.4926
1291	58.5325	27.1273	61.0669	5.0	5.000	-0.1077	-0.6688	0.7356
1292	53.4969	27.4273	50.9110	5.0	4.999	-0.3600	-0.7558	-0.5469
1293	56.1325	37.0273	47.7168	5.0	5.000	-0.1965	0.4260	-0.8831
1294	52.2990	33.4273	48.8110	5.0	4.999	-0.4978	0.1111	-0.8602
1295	65.4325	35.8613	49.7110	5.0	5.000	0.6122	0.5418	-0.5758
1296	67.8325	31.6273	58.0049	5.0	4.999	0.9318	0.0016	0.3630
1297	57.3325	40.0026	50.3110	5.0	5.000	0.0240	0.8852	-0.4646
1298	50.5250	29.5273	58.4110	5.0	4.999	-0.7058	-0.4489	0.5480
1299	60.3325	38.2273	48.6864	5.0	4.999	0.1280	0.6361	-0.7609
1300	53.7325	27.1171	59.6110	5.0	5.000	-0.4992	-0.6844	0.5314
1301	51.2949	38.8273	58.7110	5.0	5.000	-0.8692	0.4320	0.2406
1302	59.4325	42.9761	54.5110	5.0	5.000	0.0593	0.9412	-0.3327
1303	57.0325	34.6273	46.9687	5.0	5.000	-0.0505	0.0856	-0.9951
1304	63.0325	39.6340	60.8110	5.0	4.999	0.4225	0.6711	0.6092
1305	54.8742	41.8273	58.7110	5.0	4.999	-0.3152	0.9056	0.2836
1306	67.2325	28.2837	56.6110	5.0	4.999	0.8566	-0.4960	0.1422
1307	50.6606	36.7273	55.1110	5.0	5.004	-0.7794	0.6193	0.0949
1308	63.0325	28.6273	61.2174	5.0	5.000	0.1798	-0.4538	0.8728
1309	57.3325	25.9273	59.4654	5.0	4.999	0.0385	-0.8540	0.5188
1310	58.2325	42.2012	60.2110	5.0	5.000	-0.1104	0.8154	0.5682
1311	66.3325	31.6273	60.2756	5.0	4.999	0.6817	0.0016	0.7316
1312	52.0674	37.0273	50.9110	5.0	4.999	-0.8376	0.4005	-0.3716
1313	54.0325	41.7300	57.2110	5.0	5.000	-0.4109	0.9116	0.0080
1314	60.9325	28.0273	48.3038	5.0	4.999	-0.1183	-0.6127	-0.7814
1315	60.3325	30.1273	47.2592	5.0	5.000	-0.2100	-0.3283	-0.9209
1316	64.7140	38.5273	60.5110	5.0	4.999	0.6414	0.5015	0.5806
1317	52.6898	30.7273	61.1110	5.0	4.999	-0.6936	-0.1634	0.7016
1318	51.9325	28.4202	50.9110	5.0	4.999	-0.5627	-0.6443	-0.5178
1319	64.2325	32.2273	47.4157	5.0	5.000	0.3917	0.0420	-0.9191
1320	67.1198	28.0273	54.8110	5.0	4.999	0.8412	-0.5335	-0.0881
1321	55.2325	34.8311	63.5110	5.0	4.999	-0.4968	0.1660	0.8518
1322	57.3325	34.0273	64.3137	5.0	5.000	-0.1727	0.0270	0.9846
1323	67.7531	30.1273	53.3110	5.0	5.000	0.9305	-0.3219	-0.1747
1324	50.4781	36.1273	58.4110	5.0	5.000	-0.9710	0.0196	0.2384
1325	55.8325	42.4273	58.0466	5.0	4.999	-0.4345	0.8752	0.2128
1326	64.2325	33.4273	62.4137	5.0	5.000	0.5985	-0.0999	0.7949
1327	52.8325	40.8940	56.0110	5.0	5.000	-0.6295	0.7661	-0.1300
1328	64.5325	33.4273	47.7125	5.0	5.000	0.4793	0.2231	-0.8489
1329	61.2325	33.1273	46.9206	5.0	5.000	-0.0243	0.1337	-0.9907
1330	51.5695	35.2273	50.0110	5.0	4.999	-0.5871	0.4346	-0.6829
1331	54.6325	26.0421	53.6110	5.0	5.004	-0.3958	-0.8363	-0.3794
1332	63.3325	25.6708	53.6110	5.0	5.000	0.2137	-0.9381	-0.2727
1333	51.0325	32.8273	49.7348	5.0	5.000	-0.7278	0.0202	-0.6855
1334	57.6325	38.2273	63.1343	5.0	5.000	-0.0459	0.3804	0.9237
1335	52.7598	28.3273	59.9110	5.0	4.999	-0.6777	-0.4952	0.5436
1336	64.1991	39.7273	59.6110	5.0	4.999	0.5846	0.6878	0.4302
1337	60.3325	25.5857	53.0110	5.0	5.000	-0.1395	-0.9588	-0.2475
1338	52.8325	32.5273	48.4543	5.0	5.000	-0.4079	-0.0258	-0.9126
1339	61.5435	40.6273	61.1110	5.0	5.000	0.4346	0.5556	0.7089
1340	53.5475	38.2273	50.0110	5.0	4.999	-0.5761	0.6368	-0.5125
1341	60.5598	37.3273	63.2110	5.0	4.999	0.0560	0.4635	0.8843
1342	55.8325	38.8639	49.1110	5.0	5.000	-0.2214	0.6625	-0.7156
1343	59.4325	25.6771	53.3110	5.0	5.000	-0.1664	-0.9227	-0.3478
1344	56.1325	41.5273	60.2054	5.0	5.000	-0.3822	0.7282	0.5689
1345	60.1107	31.6273	47.0110	5.0	4.999	-0.2081	-0.0503	-0.9768
1346	58.8325	34.3273	64.3440	5.0	5.000	0.0577	0.0730	0.9957
1347	64.5325	25.7922	55.7110	5.0	5.000	0.3992	-0.9169	0.0027
1348	67.1039	35.5273	53.0110	5.0	5.000	0.8765	0.4715	-0.0977
1349	65.7325	33.4273	60.8719	5.0	4.999	0.8258	-0.0243	0.5634
1350	60.6325	39.7273	62.1222	5.0	5.000	0.2534	0.4664	0.8475
1351	57.9325	27.7273	50.1443	5.0	4.999	-0.5296	-0.6936	-0.4883
1352	59.1325	31.0273	63.7636	5.0	5.000	0.1512	-0.4324	0.8889
1353	50.1325	35.6755	56.6110	5.0	4.999	-0.8042	0.5539	0.2154
1354	51.6325	33.7273	60.3083	5.0	4.999	-0.7270	0.1934	0.6588
1355	63.9325	36.7273	62.1893	5.0	4.999	0.5505	0.3754	0.7457
1356	62.4325	25.2290	55.1110	5.0	5.000	0.1222	-0.9885	-0.0891
1357	50.7275	30.4273	50.6110	5.0	5.000	-0.7488	-0.3535	-0.5606
1358	56.7325	42.9713	56.0110	5.0	5.000	-0.2975	0.9482	-0.1111
1359	55.5325	28.3273	49.3601	5.0	5.000	-0.0432	-0.6130	-0.7889
1360	53.7325	38.5273	62.0769	5.0	5.000	-0.4958	0.3839	0.7790
1361	50.9873	34.6273	59.6110	5.0	5.000	-0.8940	-0.1626	0.4175
1362	62.4325	30.1273	47.2049	5.0	5.000	0.1584	-0.3251	-0.9323
1363	54.6325	37.4544	48.5110	5.0	4.999	-0.3854	0.5178	-0.7638
1364	53.4325	34.0273	62.2612	5.0	5.000	-0.6439	-0.0663	0.7622
1365	59.7325	25.2350	54.5110	5.0	5.000	0.0835	-0.9410	-0.3279
1366	62.4325	25.6157	57.8110	5.0	5.000	0.1315	-0.9243	0.3582
1367	61.8530	39.7273	51.5110	5.0	5.000	0.3755	0.8688	-0.3229
1368	60.9325	34.6273	63.8552	5.0	5.000	0.1003	0.0589	0.9932
1369	53.1325	37.0273	49.3868	5.0	5.000	-0.6669	0.4176	-0.6172
1370	62.1325	34.3273	47.2513	5.0	5.000	0.1145	0.3183	-0.9411
1371	59.1325	28.9961	62.3110	5.0	4.999	0.1036	-0.3957	0.9125
1372	63.6743	41.2273	56.3110	5.0	5.000	0.7285	0.6828	-0.0556
1373	49.1975	30.1273	55.1110	5.0	5.000	-0.9496	-0.3134	-0.0096
1374	54.9325	25.4207	55.1110	5.0	5.000	-0.3017	-0.9409	-0.1536
1375	62.7325	25.9667	51.5110	5.0	5.000	0.1591	-0.9528	-0.2587
1376	59.3965	29.2273	47.9110	5.0	4.999	-0.3519	-0.4260	-0.8335
1377	67.4402	33.4273	50.9110	5.0	5.000	0.8907	0.2237	-0.3958
1378	53.5797	26.5273	52.7110	5.0	4.998	-0.3243	-0.9145	-0.2420
1379	55.5325	30.1273	48.2838	5.0	5.000	-0.0400	-0.3501	-0.9359
1380	55.0390	42.1273	56.3110	5.0	4.999	-0.5616	0.8272	-0.0190
1381	63.3325	28.6273	48.1383	5.0	5.000	0.2922	-0.5430	-0.7873
1382	64.6081	29.5273	48.2110	5.0	4.999	0.4907	-0.3785	-0.7848
1383	62.5602	42.1273	55.7110	5.0	4.999	0.5751	0.8115	-0.1041
1384	49.5325	33.7274	57.5110	5.0	5.000	-0.9049	0.2200	0.3643
1385	51.3325	38.5273	54.7734	5.0	4.999	-0.8271	0.4326	-0.3588
1386	65.1325	39.5022	58.1110	5.0	4.999	0.7133	0.6744	0.1905
1387	66.1377	29.5273	59.9110	5.0	4.999	0.6587	-0.3588	0.6614
1388	54.6325	36.1273	63.1382	5.0	5.000	-0.3176	0.0199	0.9480
1389	65.4325	26.4053	56.6110	5.0	4.999	0.5391	-0.8207	0.1892
1390	62.8887	40.9273	59.6110	5.0	4.999	0.6286	0.6268	0.4603
1391	60.0325	40.6273	51.3757	5.0	4.999	0.1495	0.6046	-0.7824
1392	62.1325	29.2597	61.7110	5.0	5.000	0.4047	-0.3587	0.8412
1393	66.3325	27.0883	54.8110	5.0	5.000	0.7252	-0.6825	-0.0908
1394	61.8325	35.5273	47.5194	5.0	5.000	0.3680	0.2380	-0.8988
1395	54.9325	32.0809	63.2110	5.0	4.998	-0.5412	-0.2485	0.8033
1396	65.4931	35.2273	61.1110	5.0	5.000	0.8206	0.1049	0.5618
1397	63.0325	38.8273	61.5827	5.0	4.999	0.4012	0.5539	0.7296
1398	48.8617	31.6273	55.1110	5.0	5.000	-0.9927	-0.1200	-0.0095
1399	66.0325	30.4273	48.9362	5.0	4.999	0.6738	-0.2851	-0.6817
1400	64.5325	38.2273	52.4385	5.0	5.000	0.6175	0.5635	-0.5488
1401	65.2637	39.4273	56.3110	5.0	4.999	0.7437	0.6521	-0.1474
1402	56.4325	36.1693	47.3110	5.0	4.999	-0.0994	0.2785	-0.9553
1403	65.4325	31.9273	48.1251	5.0	5.000	0.6271	-0.0513	-0.7772
1404	61.8325	26.0754	59.0110	5.0	4.999	0.3770	-0.8112	0.4471
1405	59.7325	41.8273	52.4640	5.0	4.999	0.1043	0.7491	-0.6542
1406	53.7325	32.2034	62.3110	5.0	5.000	-0.6358	-0.2173	0.7406
1407	64.3048	40.3273	57.5110	5.0	5.011	0.5902	0.7953	0.1387
1408	67.5325	34.3569	52.1110	5.0	4.999	0.9328	0.3185	-0.1685
1409	63.3325	41.3988	57.8110	5.0	4.999	0.6976	0.6958	0.1710
1410	49.0531	33.4273	53.9110	5.0	5.000	-0.9733	0.1700	-0.1543
1411	68.0692	30.1273	54.8110	5.0	5.000	0.9721	-0.2169	-0.0889
1412	56.1325	40.4853	51.8110	5.0	5.000	-0.2700	0.7868	-0.5550
1413	65.7325	38.2273	54.5924	5.0	4.999	0.8119	0.4779	-0.3353
1414	67.8325	30.4273	57.6155	5.0	4.999	0.9353	-0.2183	0.2785
1415	67.8325	33.7273	56.9819	5.0	4.999	0.9204	0.3235	0.2197
1416	49.2325	30.2348	56.0110	5.0	4.998	-0.9343	-0.3128	0.1709
1417	59.4325	25.1677	58.1110	5.0	5.000	0.0361	-0.9672	0.2514
1418	67.0340	31.0273	50.0110	5.0	5.000	0.8516	-0.1910	-0.4882
1419	49.6158	34.9273	53.6110	5.0	5.000	-0.9181	0.3658	-0.1525
1420	63.9325	37.5168	50.3110	5.0	4.999	0.6679	0.5342	-0.5183
1421	59.1325	37.3273	63.3414	5.0	5.000	0.1767	0.2443	0.9535
1422	54.3325	40.7434	60.5110	5.0	4.999	-0.3574	0.7503	0.5561
1423	59.4325	43.3086	56.6110	5.0	5.000	0.0261	0.9993	0.0279
1424	60.9325	25.1307	56.3110	5.0	5.000	0.2300	-0.9724	-0.0394
1425	54.2151	34.3273	62.9110	5.0	4.999	-0.6440	-0.0218	0.7648
1426	53.7325	28.3662	49.7110	5.0	5.000	-0.3112	-0.6169	-0.7229
1427	66.5962	34.0273	49.7110	5.0	5.000	0.7626	0.2753	-0.5854
1428	66.0325	27.8949	51.2110	5.0	4.999	0.6695	-0.6520	-0.3560
1429	49.9079	29.2273	56.9110	5.0	5.000	-0.8082	-0.5002	0.3107
1430	58.8325	42.1273	52.7719	5.0	4.999	-0.0329	0.8170	-0.5756
1431	56.2628	27.1273	50.6110	5.0	4.998	0.0484	-0.8255	-0.5624
1432	61.5325	25.3951	53.9110	5.0	5.000	-0.0161	-0.9895	-0.1438
1433	66.5720	37.3273	56.9110	5.0	5.000	0.9497	0.3095	-0.0486
1434	57.6325	42.7772	54.2110	5.0	5.000	-0.2014	0.9029	-0.3798
1435	53.0093	38.5273	51.2110	5.0	4.999	-0.6704	0.6442	-0.3682
1436	53.2073	35.2273	48.5110	5.0	4.999	-0.6444	0.1857	-0.7418
1437	58.5325	41.5273	61.0791	5.0	5.000	-0.0203	0.7210	0.6926
1438	66.8980	35.8273	56.9110	5.0	5.000	0.9979	0.0655	0.0003
1439	59.1325	27.2654	49.7110	5.0	4.999	-0.3868	-0.7243	-0.5708
1440	52.5325	31.3273	48.7378	5.0	5.000	-0.4943	-0.1615	-0.8542
1441	57.6325	36.9859	47.6110	5.0	4.999	0.0452	0.4730	-0.8799
1442	52.5786	39.4273	53.6110	5.0	4.999	-0.6497	0.5351	-0.5399
1443	58.2325	32.5273	64.2881	5.0	5.000	0.0115	-0.1574	0.9875
1444	60.6325	29.8273	62.5748	5.0	5.000	0.3744	-0.5637	0.7363
1445	62.7325	27.8949	60.8110	5.0	4.999	0.1751	-0.5774	0.7975
1446	65.7139	31.9273	60.8110	5.0	5.000	0.6317	0.0470	0.7738
1447	61.2325	30.7273	62.9293	5.0	5.000	0.1271	-0.4214	0.8979
