idx	x	y	z	shell	standoff	nx	ny	nz
1006	64.8304	31.9652	60.2114	4.0	4.000	0.6767	0.0492	0.7347
1007	51.6132	31.2560	57.3381	3.0	2.996	-0.8184	-0.2388	0.5227
1008	52.4640	31.4167	48.7605	5.0	4.997	-0.4943	-0.1615	-0.8542
1009	50.4655	34.5232	55.9387	4.0	3.996	-0.8819	0.4418	0.1644
1010	54.7775	37.1616	49.5964	4.0	3.997	-0.4617	0.5493	-0.6965
1011	59.6354	41.2532	56.3364	3.0	2.997	0.1692	0.9853	-0.0247
1012	54.4873	28.8958	58.7821	3.0	2.995	-0.5673	-0.6465	0.5101
1013	64.3139	37.4414	57.0132	3.0	2.994	0.8536	0.5210	0.0004
1014	68.1689	32.0878	56.7997	5.0	4.998	0.9812	0.0499	0.1866
1015	54.8789	26.6222	59.8568	5.0	4.997	-0.3500	-0.7380	0.5770
1016	50.2902	36.0263	56.5562	5.0	5.047	-0.9202	0.2911	0.2616
1017	53.6922	25.9069	56.0393	5.0	4.999	-0.5305	-0.8476	-0.0068
1018	55.8426	33.1179	48.2631	4.0	3.999	-0.2332	-0.2442	-0.9413
1019	59.2601	41.3636	61.2253	5.0	4.995	0.0710	0.6960	0.7145
1020	52.9406	30.0654	48.9500	5.0	4.997	-0.4053	-0.3912	-0.8262
1021	54.7037	39.5940	55.6655	3.0	2.996	-0.4536	0.8324	-0.3182
1022	59.2132	35.4911	63.0153	4.0	3.997	0.1781	0.3049	0.9356
1023	53.4642	32.6537	49.2702	4.0	3.997	-0.3734	0.0245	-0.9273
1024	64.6941	32.2948	50.1280	3.0	2.994	0.7000	0.0614	-0.7115
1025	64.7093	38.5474	56.4295	4.0	3.996	0.7522	0.6492	-0.1129
1026	60.9127	40.3271	54.5547	3.0	2.998	0.4365	0.7894	-0.4316
1027	51.4892	36.8637	57.8877	4.0	3.996	-0.9672	0.1856	0.1734
1028	57.0913	40.9573	56.0153	3.0	2.998	-0.3615	0.9279	-0.0913
1029	52.1346	38.7139	56.7411	4.0	3.995	-0.8573	0.5128	-0.0456
1030	62.2816	32.2303	62.1562	4.0	3.997	0.3247	-0.2009	0.9242
1031	56.3868	27.5884	54.1141	3.0	2.995	-0.1539	-0.8478	-0.5075
1032	62.0257	36.7496	50.9972	3.0	2.995	0.5491	0.6356	-0.5427
1033	51.8747	29.4986	49.9756	5.0	4.998	-0.5756	-0.4736	-0.6666
1034	56.5615	30.8927	47.9762	5.0	5.002	-0.1416	-0.5372	-0.8315
1035	58.4645	28.9274	48.5660	5.0	4.998	-0.4911	-0.4712	-0.7326
1036	53.7549	30.6533	60.6784	4.0	3.997	-0.5927	-0.1953	0.7814
1037	61.1532	36.6316	61.1987	3.0	2.995	0.2093	0.4691	0.8580
1038	67.9796	30.0354	54.3978	5.0	4.996	0.9470	-0.2658	-0.1803
1039	68.1841	30.8947	56.4731	5.0	4.997	0.9820	-0.1262	0.1404
1040	65.7633	31.2640	57.6637	3.0	2.996	0.8864	-0.1283	0.4448
1041	49.9108	35.1059	57.0152	5.0	4.996	-0.8266	0.4659	0.3157
1042	61.7001	31.7794	48.8524	3.0	2.995	0.0313	-0.0731	-0.9968
1043	61.0497	40.9648	53.6226	4.0	3.997	0.3972	0.7684	-0.5018
1044	56.7679	26.0454	55.4344	4.0	3.998	-0.0112	-0.9923	-0.1237
1045	60.9559	33.6069	61.7647	3.0	2.997	0.2054	-0.1706	0.9637
1046	53.8292	40.9047	59.8107	5.0	4.997	-0.4622	0.7757	0.4297
1047	61.5228	33.3811	46.9598	5.0	4.999	-0.0244	0.1795	-0.9834
1048	62.3456	35.8226	62.2507	4.0	3.998	0.3865	0.2301	0.8931
1049	66.4393	34.5834	52.7956	4.0	3.997	0.8975	0.4309	-0.0940
1050	66.0667	35.3117	53.8945	4.0	3.998	0.8370	0.5451	0.0484
1051	66.8638	28.9931	58.5978	5.0	4.996	0.7828	-0.4085	0.4694
1052	62.1973	42.0568	58.5062	5.0	4.996	0.5233	0.7944	0.3083
1053	53.1402	39.9417	57.0528	4.0	3.997	-0.6610	0.7503	0.0095
1054	63.8866	30.5932	47.4640	5.0	4.997	0.3425	-0.2369	-0.9092
1055	51.5989	31.7366	49.2900	5.0	4.997	-0.6305	-0.1158	-0.7675
1056	65.2134	31.9982	58.5310	3.0	2.995	0.7647	0.0673	0.6409
1057	63.1373	28.2315	49.7666	4.0	3.996	0.2996	-0.7138	-0.6330
1058	56.5404	40.0250	50.4637	5.0	4.997	-0.1227	0.8719	-0.4741
1059	61.0468	33.9109	49.1314	3.0	3.001	0.3307	0.0430	-0.9427
1060	64.7896	36.2888	56.8497	3.0	2.995	0.9683	0.2397	-0.0707
1061	58.6767	26.1172	52.3695	5.0	5.000	-0.0271	-0.8811	-0.4722
1062	62.8962	27.3568	50.8947	4.0	3.997	0.2396	-0.8534	-0.4629
1063	55.3598	30.6954	60.4585	3.0	2.996	-0.3689	-0.2386	0.8983
1064	58.6862	29.8657	49.1991	4.0	3.996	-0.5249	-0.3925	-0.7553
1065	53.3268	41.2200	55.8768	5.0	4.997	-0.5512	0.8150	-0.1789
1066	55.1444	29.5689	62.2535	5.0	4.997	-0.3007	-0.3088	0.9024
1067	52.0570	30.0924	50.9337	4.0	3.997	-0.6489	-0.4698	-0.5986
1068	57.0931	25.0196	55.5842	5.0	4.997	0.0390	-0.9939	-0.1035
1069	55.8965	42.5412	55.4766	5.0	4.997	-0.4333	0.8873	-0.1580
1070	58.6255	37.4859	61.2558	3.0	2.995	0.1245	0.3489	0.9288
1071	56.9213	31.2830	48.8751	4.0	4.001	-0.1051	-0.4471	-0.8883
1072	62.8785	34.0335	47.2715	5.0	4.998	0.2040	0.3144	-0.9271
1073	61.6755	39.6357	61.7107	5.0	4.997	0.4480	0.4305	0.7836
1074	61.1253	33.0604	62.6622	4.0	4.001	0.1792	-0.1926	0.9648
1075	52.0085	40.1988	57.4668	5.0	4.997	-0.7390	0.6714	0.0548
1076	56.4303	37.6851	49.2704	4.0	3.998	-0.1983	0.6024	-0.7732
1077	62.0271	36.4435	49.2184	4.0	3.996	0.4343	0.5159	-0.7384
1078	66.3629	30.4146	49.3061	5.0	4.998	0.7393	-0.2764	-0.6140
1079	55.4647	33.5641	49.3942	3.0	2.996	-0.4226	-0.1568	-0.8926
1080	63.1815	26.5163	54.2838	4.0	3.996	0.2524	-0.9438	-0.2133
1081	62.3183	26.2468	54.9269	4.0	3.996	0.0905	-0.9902	-0.1059
1082	64.6806	29.1616	51.9931	3.0	2.994	0.6860	-0.6621	-0.3018
1083	50.1073	32.6733	56.6707	4.0	3.996	-0.9452	0.0908	0.3137
1084	61.5418	40.5296	61.1885	5.0	4.997	0.4346	0.5556	0.7089
1085	62.6161	38.2318	60.8891	4.0	3.997	0.3510	0.5847	0.7314
1086	57.5523	32.6221	49.3039	3.0	2.995	0.0676	-0.3750	-0.9245
1087	54.5815	39.4979	50.7367	5.0	4.996	-0.4546	0.7888	-0.4137
1088	59.4428	38.1794	52.0523	3.0	2.998	-0.0208	0.9433	-0.3314
1089	62.9483	36.5335	52.1752	3.0	2.994	0.7748	0.5743	-0.2643
1090	56.2852	39.3900	61.2025	4.0	3.996	-0.1028	0.6238	0.7748
1091	59.0521	42.9704	58.7192	5.0	4.998	0.0259	0.9361	0.3508
1092	62.2984	41.2448	59.8645	5.0	4.997	0.5173	0.6995	0.4931
1093	53.8631	39.6165	52.2577	5.0	4.995	-0.5597	0.8091	-0.1794
1094	49.8507	32.3752	55.3890	4.0	3.997	-0.9985	0.0301	0.0463
1095	61.2232	33.5353	63.7612	5.0	4.999	0.1895	-0.1201	0.9745
1096	58.9931	37.8330	51.2273	3.0	3.011	0.3157	0.8057	-0.5011
1097	58.7245	33.7539	64.3796	5.0	4.998	0.0575	0.0268	0.9980
1098	51.5704	37.1323	55.9941	4.0	3.997	-0.9487	0.2392	-0.2067
1099	60.4282	26.9858	51.6321	4.0	3.996	-0.1904	-0.9320	-0.3085
1100	49.8490	28.8184	55.1645	5.0	4.997	-0.8297	-0.5577	0.0244
1101	60.7113	38.3985	60.3576	3.0	2.995	0.4325	0.3412	0.8346
1102	50.8013	35.8055	51.4366	5.0	4.997	-0.7409	0.4867	-0.4627
1103	54.3015	26.8259	55.1722	4.0	3.998	-0.5171	-0.8371	-0.1783
1104	55.0541	35.1705	47.4138	5.0	4.997	-0.3426	0.1331	-0.9300
1105	49.6475	33.0368	51.8235	5.0	4.998	-0.9281	0.0672	-0.3661
1106	65.0443	28.6131	50.9080	4.0	3.998	0.6106	-0.6434	-0.4617
1107	56.9884	30.7825	61.0617	3.0	2.999	-0.2849	-0.6454	0.7087
1108	56.5889	32.1621	63.9698	5.0	4.997	-0.2634	-0.2481	0.9322
1109	57.4825	29.0490	49.0285	5.0	5.018	0.2112	-0.6262	-0.7505
1110	56.6799	42.0416	53.3144	5.0	4.998	-0.3467	0.8039	-0.4832
1111	54.4635	41.6511	58.7856	5.0	4.997	-0.3596	0.8895	0.2819
1112	55.5330	33.1116	61.3933	3.0	2.999	-0.6022	-0.1644	0.7812
1113	65.8612	36.4782	60.3084	5.0	4.996	0.8224	0.2078	0.5296
1114	59.2865	32.6982	62.1664	3.0	2.994	0.2145	-0.2288	0.9495
1115	55.5535	40.9513	58.6722	4.0	3.998	-0.2109	0.9358	0.2823
1116	62.9285	40.2050	52.7084	5.0	4.997	0.6082	0.5138	-0.6050
1117	50.4868	28.2037	56.4040	5.0	4.996	-0.7247	-0.6527	0.2211
1118	62.2072	39.4751	53.0206	4.0	3.998	0.6128	0.5037	-0.6089
1119	52.0819	35.2716	53.8067	3.0	2.995	-0.7745	0.6201	-0.1251
1120	62.5491	31.1894	48.0081	4.0	3.996	0.1899	-0.1678	-0.9674
1121	60.5814	27.1241	56.0985	3.0	2.996	0.2667	-0.9621	-0.0572
1122	63.2564	25.6148	53.7409	5.0	4.997	0.2137	-0.9381	-0.2727
1123	67.0045	35.3631	51.9305	5.0	4.997	0.8380	0.4985	-0.2219
1124	58.6806	30.9695	48.7378	4.0	4.027	-0.3372	-0.2402	-0.9103
1125	48.9876	31.8345	56.3828	5.0	4.997	-0.9737	-0.0680	0.2176
1126	65.7914	36.2928	56.3541	4.0	3.999	0.9712	0.2310	-0.0582
1127	54.9946	27.2243	58.9487	4.0	3.996	-0.3643	-0.7717	0.5213
1128	60.2633	28.5094	49.3703	4.0	3.997	-0.2419	-0.6447	-0.7252
1129	57.9411	39.3679	60.2060	3.0	2.999	-0.1658	0.5658	0.8077
1130	50.2009	34.3725	58.3135	5.0	4.997	-0.7762	0.3702	0.5103
1131	53.8412	28.2408	55.9229	3.0	3.016	-0.4440	-0.8802	0.1678
1132	64.2986	37.8165	59.8426	4.0	3.996	0.7026	0.4840	0.5217
1133	57.9196	41.1867	57.3032	3.0	2.997	-0.2273	0.9585	0.1723
1134	63.4218	27.5367	54.9496	3.0	2.995	0.3752	-0.9181	-0.1276
1135	55.2480	31.5720	61.9474	4.0	4.001	-0.5082	-0.3808	0.7725
1136	56.5959	29.9883	48.4109	5.0	4.999	0.1127	-0.3711	-0.9217
1137	49.2429	30.2896	56.1680	5.0	4.996	-0.9343	-0.3128	0.1709
1138	54.0600	37.4743	48.8940	5.0	4.997	-0.4912	0.5269	-0.6936
1139	64.3934	36.8840	60.3641	4.0	3.994	0.7048	0.3112	0.6375
1140	53.5551	27.1278	59.4417	5.0	4.996	-0.5505	-0.6418	0.5338
1141	55.8572	25.8551	59.1760	5.0	4.997	-0.1555	-0.8647	0.4775
1142	62.3037	38.5977	54.1773	3.0	2.996	0.7368	0.4082	-0.5389
1143	52.4577	34.0514	61.4872	5.0	4.998	-0.6771	-0.2527	0.6912
1144	54.8704	34.9045	49.7223	3.0	2.998	-0.5830	0.1297	-0.8020
1145	57.1712	29.2929	50.0378	4.0	3.997	0.2252	-0.5600	-0.7973
1146	58.1656	25.4603	58.6072	5.0	4.997	-0.2048	-0.9152	0.3471
1147	53.1572	37.6345	58.9229	3.0	2.998	-0.8032	0.4296	0.4127
1148	62.9156	37.9590	62.1953	5.0	4.997	0.3453	0.4501	0.8235
1149	50.4279	33.6565	52.9152	4.0	3.997	-0.9460	0.1857	-0.2657
1150	60.5223	25.4363	53.7712	5.0	4.997	-0.0960	-0.9887	-0.1153
1151	56.3427	37.5209	61.1744	3.0	2.995	-0.1219	0.3589	0.9254
1152	50.0465	33.3813	54.1249	4.0	3.997	-0.9612	0.2042	-0.1855
1153	57.1942	34.0968	46.9598	5.0	4.997	-0.0020	-0.0112	-0.9999
1154	55.9606	38.3085	51.9514	3.0	2.994	-0.3230	0.8855	-0.3339
1155	55.1311	27.4202	60.9018	5.0	4.997	-0.2929	-0.6762	0.6760
1156	55.4726	33.6563	62.6086	4.0	3.998	-0.5345	-0.0230	0.8449
1157	63.4874	26.8186	59.5471	5.0	4.997	0.2663	-0.7661	0.5849
1158	64.9478	35.0806	56.2289	3.0	3.016	0.9958	0.0685	0.0616
1159	63.1325	41.4165	58.3092	5.0	4.996	0.6578	0.7039	0.2680
1160	53.0980	39.1018	59.4298	4.0	3.997	-0.6963	0.5627	0.4455
1161	53.4883	36.6095	48.7870	5.0	4.997	-0.5813	0.3732	-0.7230
1162	54.1615	40.4337	60.7879	5.0	4.997	-0.4125	0.7146	0.5649
1163	58.8326	30.4364	63.4937	5.0	5.000	0.1050	-0.4890	0.8659
1164	57.2728	39.4834	51.5734	4.0	3.997	-0.0290	0.9450	-0.3259
1165	54.5315	35.7210	50.2692	3.0	2.995	-0.6338	0.3334	-0.6979
1166	57.3915	26.6228	58.6530	4.0	3.997	0.1061	-0.8834	0.4565
1167	61.7492	41.5007	56.1044	4.0	3.997	0.5157	0.8541	-0.0679
1168	59.8519	39.5952	51.8719	4.0	3.995	0.1823	0.5075	-0.8422
1169	65.5867	37.1839	52.2013	5.0	4.996	0.6367	0.7471	-0.1911
1170	62.2134	35.7766	47.7638	5.0	4.997	0.4185	0.2884	-0.8612
1171	50.6676	29.8239	51.1200	5.0	4.998	-0.7557	-0.4315	-0.4927
1172	63.5740	31.6780	48.2413	4.0	3.998	0.3570	-0.0604	-0.9322
1173	60.0153	40.3956	52.4982	4.0	3.997	0.1803	0.6691	-0.7209
1174	61.4619	38.7193	59.7068	3.0	2.994	0.5546	0.4206	0.7180
1175	51.0103	34.9679	52.5720	4.0	3.997	-0.8353	0.4496	-0.3166
1176	56.2237	37.4237	50.4590	3.0	2.993	-0.2454	0.6831	-0.6879
1177	52.6026	31.6576	49.8192	4.0	3.997	-0.5428	-0.1414	-0.8279
1178	64.1497	30.9093	61.7985	5.0	4.996	0.5584	-0.4116	0.7203
1179	65.7184	36.5790	57.6498	4.0	3.996	0.9604	0.2529	0.1169
1180	54.4948	34.1976	60.5008	3.0	2.998	-0.5345	-0.3577	0.7658
1181	63.1192	41.6088	55.3116	5.0	4.996	0.6489	0.7364	-0.1916
1182	59.1898	27.9283	60.4956	4.0	3.997	-0.0153	-0.6331	0.7740
1183	54.4551	31.7167	62.7432	5.0	4.998	-0.5786	-0.2817	0.7654
1184	61.8245	29.1990	59.3808	3.0	3.001	0.2897	-0.5462	0.7859
1185	52.3857	31.7308	58.3228	3.0	2.993	-0.6402	-0.1035	0.7612
1186	55.2454	28.3475	52.5677	3.0	2.997	-0.1309	-0.8970	-0.4221
1187	59.7124	35.9508	48.3341	4.0	3.997	-0.0234	0.3991	-0.9166
1188	51.7256	26.9704	54.9223	5.0	4.996	-0.5268	-0.8496	-0.0248
1189	55.5846	29.7268	60.1871	3.0	2.996	-0.3033	-0.4600	0.8345
1190	64.7427	35.7989	55.4435	3.0	2.998	0.9647	0.1452	-0.2195
1191	60.2819	33.4869	63.0226	4.0	3.997	0.3399	-0.0229	0.9402
1192	54.8135	40.6548	53.0710	5.0	5.000	-0.3324	0.7484	-0.5739
1193	60.1052	26.1666	51.0891	5.0	4.997	-0.2089	-0.9124	-0.3518
1194	60.0031	36.8271	47.6543	5.0	4.997	0.0295	0.4820	-0.8757
1195	50.8473	32.3915	55.2434	3.0	2.995	-0.9976	0.0372	0.0576
1196	54.0139	32.3808	59.5754	3.0	2.996	-0.7233	0.1880	0.6644
1197	57.0443	29.1055	60.0579	3.0	2.995	0.0593	-0.5931	0.8029
1198	52.7126	35.3958	50.6271	4.0	4.001	-0.5599	0.5092	-0.6537
1199	66.3209	34.2020	51.5645	4.0	3.997	0.8694	0.3829	-0.3122
1200	65.3359	29.4676	53.8716	3.0	2.996	0.7713	-0.5118	-0.3783
1201	50.3725	30.4895	56.6241	4.0	3.998	-0.8976	-0.3092	0.3141
1202	52.1844	36.4001	59.9220	4.0	3.999	-0.8373	0.0764	0.5414
1203	51.7810	30.9917	60.2433	5.0	4.999	-0.5370	-0.2180	0.8149
1204	63.2286	39.0530	53.9392	4.0	4.010	0.7351	0.5336	-0.4181
1205	64.1527	37.0610	49.9297	5.0	4.997	0.3985	0.7337	-0.5503
1206	55.0736	35.5076	62.2253	4.0	3.997	-0.3184	-0.0849	0.9442
1207	52.6734	34.1898	60.2225	4.0	3.997	-0.7420	-0.2979	0.6006
1208	61.8133	27.2134	55.0371	3.0	2.997	-0.0228	-0.9914	-0.1290
1209	61.9351	29.5573	49.6459	3.0	2.996	0.0995	-0.5367	-0.8379
1210	53.6743	34.1275	49.3336	4.0	3.997	-0.6159	0.0411	-0.7868
1211	65.4956	29.3302	48.9808	5.0	4.996	0.6158	-0.4141	-0.6703
1212	61.1359	41.6198	57.9975	4.0	3.995	0.3941	0.8808	0.2624
1213	52.6708	28.8199	49.8925	5.0	4.995	-0.4493	-0.5750	-0.6837
1214	66.7017	36.4656	55.5190	5.0	4.997	0.9593	0.2416	-0.1466
1215	54.5221	33.2695	63.1614	5.0	4.996	-0.5905	-0.0662	0.8043
1216	53.4652	27.6294	52.9367	4.0	3.997	-0.3816	-0.8777	-0.2900
1217	58.6211	29.0927	61.1291	4.0	3.998	-0.1423	-0.4317	0.8907
1218	55.5584	42.4645	56.4913	5.0	4.997	-0.4796	0.8773	-0.0182
1219	55.6507	35.1815	61.3166	3.0	2.998	-0.2567	-0.1357	0.9569
1220	56.0807	38.3521	61.8658	4.0	3.996	-0.1573	0.4565	0.8757
1221	61.8975	38.1747	50.8583	4.0	3.997	0.4417	0.7485	-0.4946
1222	60.6922	27.7108	52.7357	3.0	2.999	-0.1669	-0.9705	-0.1740
1223	53.8465	28.2264	54.4540	3.0	2.999	-0.3227	-0.9313	-0.1691
1224	64.6801	39.4837	54.6279	5.0	4.996	0.6317	0.7196	-0.2883
1225	64.0293	27.6997	49.2473	5.0	4.997	0.3843	-0.6846	-0.6194
1226	57.0449	29.0577	51.5941	3.0	2.996	0.2751	-0.7391	-0.6149
1227	58.9804	43.3007	55.9310	5.0	4.997	0.0260	0.9936	-0.1101
1228	64.2304	33.4702	62.4207	5.0	5.004	0.5985	-0.0999	0.7949
1229	66.5452	28.8235	50.7774	5.0	4.996	0.7602	-0.5122	-0.3997
1230	66.1958	32.6188	55.8654	3.0	2.997	0.9766	0.2034	0.0694
1231	58.3188	27.0212	52.8606	4.0	3.995	-0.0827	-0.8535	-0.5145
1232	57.1347	34.7662	63.1591	4.0	3.996	-0.2054	0.1963	0.9588
1233	51.7761	30.2943	56.9287	3.0	2.995	-0.7659	-0.4516	0.4577
1234	67.3956	30.2124	51.2031	5.0	4.998	0.8930	-0.2783	-0.3538
1235	66.4454	37.3929	55.7978	5.0	4.997	0.9170	0.3866	-0.0981
1236	65.4024	28.4232	59.8821	5.0	4.998	0.5606	-0.5101	0.6524
1237	62.4741	36.9900	61.6931	4.0	3.998	0.4293	0.4333	0.7924
1238	56.7580	26.3019	54.4300	4.0	3.997	-0.0110	-0.9347	-0.3554
1239	53.5454	41.3883	57.9695	5.0	4.996	-0.5017	0.8523	0.1477
1240	55.5905	34.6830	63.7177	5.0	4.998	-0.4037	0.1652	0.8999
1241	63.4178	35.6648	51.1835	3.0	2.996	0.4417	0.7253	-0.5281
1242	66.7920	27.6479	54.5647	5.0	4.997	0.7632	-0.6319	-0.1348
1243	58.8747	33.5276	46.9806	5.0	4.997	-0.1163	-0.0530	-0.9918
1244	64.9430	31.3627	61.3318	5.0	5.017	0.5789	-0.1128	0.8075
1245	58.4095	25.0759	55.4648	5.0	4.997	-0.1585	-0.9779	-0.1366
1246	61.5953	42.1754	54.0245	5.0	4.997	0.4235	0.8250	-0.3743
1247	54.2213	28.2855	53.4863	3.0	2.995	-0.3339	-0.9177	-0.2152
1248	59.1746	42.2844	57.2422	4.0	3.998	0.0849	0.9862	0.1422
1249	58.2747	31.8179	63.0601	4.0	3.997	0.0137	-0.3489	0.9370
1250	60.6568	29.0628	62.1375	5.0	4.997	0.2144	-0.3476	0.9128
1251	54.7296	27.4924	50.3139	5.0	4.999	-0.1536	-0.7634	-0.6274
1252	59.8023	27.2915	58.0446	3.0	2.995	0.1263	-0.9203	0.3703
1253	63.5166	38.4001	57.1051	3.0	2.993	0.6629	0.7487	0.0004
1254	65.9056	35.6366	57.2451	4.0	3.997	0.9953	0.0780	0.0583
1255	64.5640	26.5516	51.7738	5.0	4.998	0.4810	-0.8380	-0.2578
1256	59.3811	29.1301	60.0923	3.0	2.995	-0.0182	-0.4889	0.8722
1257	54.1031	27.7041	60.5985	5.0	4.997	-0.4366	-0.6363	0.6361
1258	64.1464	33.4654	59.6400	3.0	2.997	0.8233	0.0344	0.5665
1259	56.5747	26.8853	51.0138	5.0	4.996	0.0965	-0.8467	-0.5232
1260	63.7947	28.2397	59.3743	4.0	3.996	0.3667	-0.6318	0.6828
1261	66.5742	34.4694	55.6774	4.0	3.997	0.8691	0.4944	-0.0119
1262	59.5855	28.2713	48.4603	5.0	4.997	-0.2961	-0.5921	-0.7495
1263	60.6740	31.8448	48.9278	3.0	2.997	-0.1686	-0.0734	-0.9829
1264	62.3275	33.8181	63.5048	5.0	4.997	0.3278	-0.0764	0.9417
1265	68.0496	33.4992	55.5994	5.0	4.998	0.9599	0.2802	0.0027
1266	58.0412	27.6575	50.1255	5.0	4.996	-0.5296	-0.6936	-0.4883
1267	61.7134	33.0363	61.4214	3.0	3.003	0.3364	-0.2235	0.9148
1268	64.8572	28.3904	58.7198	4.0	3.998	0.5798	-0.5769	0.5753
1269	60.8079	40.1637	60.4839	4.0	3.996	0.3636	0.6179	0.6972
1270	64.7030	34.1258	58.3719	3.0	2.997	0.9426	0.1468	0.3000
1271	64.7376	37.7099	51.8819	5.0	4.997	0.4978	0.8344	-0.2367
1272	64.4693	34.1406	50.5817	3.0	2.996	0.6249	0.4527	-0.6360
1273	65.0203	34.9910	52.7899	3.0	2.995	0.7813	0.6091	-0.1365
1274	54.6044	26.5658	56.6830	4.0	3.997	-0.4729	-0.8747	0.1061
1275	62.9193	38.9453	61.5392	5.0	4.995	0.3441	0.5971	0.7246
1276	58.4921	27.3235	57.9455	3.0	2.995	-0.2300	-0.9009	0.3681
1277	49.4616	30.4873	52.9311	5.0	4.997	-0.8991	-0.2652	-0.3482
1278	61.7277	25.1859	55.5556	5.0	4.997	-0.0157	-0.9999	0.0027
1279	61.6288	40.1564	57.8126	3.0	2.996	0.6068	0.7317	0.3106
1280	59.7913	38.1366	62.9487	5.0	4.997	0.2650	0.3325	0.9051
1281	64.7387	39.9927	57.1151	5.0	4.997	0.6508	0.7593	0.0003
1282	56.0939	28.5347	62.0043	5.0	4.998	-0.1548	-0.5027	0.8505
1283	56.7827	38.7427	48.7782	5.0	4.997	-0.0714	0.6547	-0.7526
1284	51.2125	28.7206	54.6342	4.0	3.996	-0.7433	-0.6642	-0.0797
1285	68.0933	31.9476	53.9162	5.0	4.999	0.9718	0.0579	-0.2285
1286	53.2634	28.7359	59.0172	4.0	3.996	-0.6973	-0.5322	0.4801
1287	51.4435	35.0592	57.8447	4.0	3.997	-0.9752	-0.1394	0.1720
1288	57.1404	40.7736	60.0386	4.0	3.995	-0.2938	0.7170	0.6321
1289	62.5342	39.0519	58.0213	3.0	3.014	0.7118	0.6438	0.2809
1290	61.9512	35.2779	61.4378	3.0	2.996	0.3917	0.2084	0.8962
1291	61.2181	28.0646	49.6108	4.0	3.998	-0.0847	-0.7172	-0.6917
1292	53.5849	26.5131	52.7573	5.0	4.997	-0.3243	-0.9145	-0.2420
1293	57.8842	27.1632	55.4557	3.0	2.997	0.2029	-0.9669	-0.1547
1294	60.9036	28.8705	60.8553	4.0	3.998	0.2499	-0.4692	0.8470
1295	57.5172	37.2039	61.3474	3.0	2.995	-0.1291	0.2857	0.9496
1296	60.7052	30.3436	48.1924	4.0	3.997	-0.1361	-0.3285	-0.9346
1297	49.9775	34.3465	51.6638	5.0	4.997	-0.8641	0.2942	-0.4085
1298	49.6695	35.3243	55.1282	5.0	4.997	-0.8600	0.5088	0.0393
1299	54.4682	34.7786	48.7648	4.0	3.995	-0.5179	0.1004	-0.8496
1300	58.1430	40.4448	51.1513	5.0	5.020	0.0108	0.6573	-0.7535
1301	56.6526	40.3056	61.7616	5.0	4.998	-0.0401	0.6651	0.7457
1302	64.0519	34.2312	47.7274	5.0	4.996	0.3927	0.3205	-0.8620
1303	51.8749	36.9743	51.2536	5.0	5.014	-0.7486	0.4921	-0.4443
1304	65.7654	35.7043	52.9130	4.0	3.996	0.7906	0.6020	-0.1119
1305	51.2894	31.2588	53.3868	3.0	2.996	-0.8969	-0.2453	-0.3680
1306	49.6074	34.6342	53.0214	5.0	4.999	-0.9224	0.3420	-0.1796
1307	57.4324	30.8172	50.2875	3.0	2.996	-0.0444	-0.5994	-0.7992
1308	62.9513	36.5584	62.8719	5.0	4.997	0.4182	0.3316	0.8457
1309	57.3779	39.9343	59.5147	3.0	2.995	-0.3015	0.6944	0.6534
1310	51.5240	31.1490	58.7875	4.0	3.995	-0.6760	-0.1932	0.7112
1311	58.9897	26.0501	55.3603	4.0	3.996	-0.0723	-0.9727	-0.2205
1312	59.0872	41.2451	57.4319	3.0	2.997	0.0374	0.9841	0.1734
1313	65.1608	29.9735	58.0015	3.0	2.996	0.7613	-0.3913	0.5170
1314	53.2246	33.3774	50.6140	3.0	2.997	-0.5392	0.1661	-0.8257
1315	62.6024	38.2251	49.6645	5.0	4.998	0.4728	0.6333	-0.6127
1316	59.7213	27.8017	53.1406	3.0	2.997	-0.3318	-0.8977	-0.2898
1317	67.3298	28.5506	56.8854	5.0	4.998	0.8497	-0.4937	0.1850
1318	51.2937	34.0152	54.3771	3.0	2.997	-0.9044	0.3960	-0.1588
1319	58.2396	43.2135	57.7007	5.0	4.998	-0.0663	0.9838	0.1664
1320	60.9825	36.4235	50.0056	3.0	2.998	0.3264	0.5660	-0.7571
1321	64.6436	34.6645	60.6495	4.0	3.996	0.7947	0.0679	0.6032
1322	64.9762	34.9413	54.9674	3.0	2.997	0.8131	0.5805	0.0430
1323	53.6875	41.1575	54.9226	5.0	4.997	-0.4996	0.8075	-0.3136
1324	51.3018	35.0546	50.1749	5.0	4.996	-0.6737	0.3831	-0.6319
1325	58.7272	34.5806	49.0861	3.0	2.996	-0.2422	0.1357	-0.9607
1326	60.7089	31.9003	61.3080	3.0	3.012	0.1096	-0.3924	0.9132
1327	62.6140	27.4396	54.3061	3.0	2.995	0.1788	-0.9474	-0.2656
1328	50.9660	37.4314	59.3490	5.0	4.997	-0.8944	0.2473	0.3726
1329	59.5606	24.9771	55.6671	5.0	4.997	0.0357	-0.9901	-0.1358
1330	54.4894	32.2294	49.9815	3.0	2.997	-0.2558	-0.0365	-0.9660
1331	64.0380	38.5602	54.4724	4.0	4.001	0.6459	0.6950	-0.3159
1332	55.0666	40.4308	59.5162	4.0	3.995	-0.3214	0.8349	0.4469
1333	57.9865	26.2146	55.0581	4.0	4.006	0.0685	-0.9682	-0.2405
